"","codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"420",110130,2013,0,0,0,0,0,0,0,0,0,0,0,0
"421",110130,2014,0,0,0,0,0,0,0,0,0,0,0,0
"422",110130,2015,8,0,0,0,0,0,0,0,0,7,6,7
"423",110130,2016,4,0,0,0,0,0,0,0,0,4,3,4
"424",110130,2017,0,0,0,0,0,0,0,0,0,0,0,0
"425",110130,2018,1,0,0,0,0,0,0,0,0,1,1,1
"426",110130,2019,8,0,0,0,0,0,0,0,0,4,1,4
"427",110130,2020,5,0,0,0,0,0,0,0,0,5,1,5
"428",110130,2021,7,0,0,0,0,0,0,0,0,6,2,6
"429",110130,2022,2,0,0,0,0,0,0,0,0,1,1,1
"430",110140,2012,0,0,0,0,0,0,0,0,0,0,0,0
"431",110140,2013,0,0,0,0,0,0,0,0,0,0,0,0
"432",110140,2014,0,0,0,0,0,0,0,0,0,0,0,0
"433",110140,2015,4,0,0,0,0,0,0,0,0,3,0,3
"434",110140,2016,1,0,0,0,0,0,0,0,0,1,1,1
"435",110140,2017,1,0,0,0,0,0,0,0,0,1,0,1
"436",110140,2018,0,0,0,0,0,0,0,0,0,0,0,0
"437",110140,2019,4,0,0,0,0,0,0,0,0,3,1,3
"438",110140,2020,3,0,0,0,0,0,0,0,0,2,1,2
"439",110140,2021,3,1,0,0,1,0,1,0,1,3,1,3
"440",110140,2022,4,0,0,0,0,0,0,0,0,4,3,4
"441",110143,2012,0,0,0,0,0,0,0,0,0,0,0,0
"442",110143,2013,0,0,0,0,0,0,0,0,0,0,0,0
"443",110143,2014,0,0,0,0,0,0,0,0,0,0,0,0
"444",110143,2015,1,0,0,0,0,0,0,0,0,1,1,1
"445",110143,2016,2,0,0,0,0,0,0,0,0,2,1,2
"446",110143,2017,1,0,0,0,0,0,0,0,0,1,1,1
"447",110143,2018,0,0,0,0,0,0,0,0,0,0,0,0
"448",110143,2019,0,0,0,0,0,0,0,0,0,0,0,0
"449",110143,2020,3,0,0,0,0,0,0,0,0,2,2,2
"450",110143,2021,4,0,0,0,0,0,0,0,1,2,1,2
"451",110143,2022,2,0,0,0,0,0,0,0,0,2,0,2
"452",110145,2012,0,0,0,0,0,0,0,0,0,0,0,0
"453",110145,2013,0,0,0,0,0,0,0,0,0,0,0,0
"454",110145,2014,0,0,0,0,0,0,0,0,0,0,0,0
"455",110145,2015,0,0,0,0,0,0,0,0,0,0,0,0
"456",110145,2016,0,0,0,0,0,0,0,0,0,0,0,0
"457",110145,2017,1,0,0,0,0,0,0,0,0,1,0,1
"458",110145,2018,0,0,0,0,0,0,0,0,0,0,0,0
"459",110145,2019,0,0,0,0,0,0,0,0,0,0,0,0
"460",110145,2020,2,0,0,0,0,0,0,0,0,1,1,1
"461",110145,2021,0,0,0,0,0,0,0,0,0,0,0,0
"462",110145,2022,2,0,0,0,0,0,0,0,0,2,1,2
"463",110146,2012,0,0,0,0,0,0,0,0,0,0,0,0
"464",110146,2013,0,0,0,0,0,0,0,0,0,0,0,0
"465",110146,2014,0,0,0,0,0,0,0,0,0,0,0,0
"466",110146,2015,0,0,0,0,0,0,0,0,0,0,0,0
"467",110146,2016,0,0,0,0,0,0,0,0,0,0,0,0
"468",110146,2017,0,0,0,0,0,0,0,0,0,0,0,0
"469",110146,2018,0,0,0,0,0,0,0,0,0,0,0,0
"470",110146,2019,0,0,0,0,0,0,0,0,0,0,0,0
"471",110146,2020,1,0,0,0,0,0,0,0,0,1,1,1
"472",110146,2021,1,0,0,0,0,0,0,0,0,1,0,1
"473",110146,2022,2,0,0,0,0,0,1,0,1,2,2,2
"474",110147,2012,0,0,0,0,0,0,0,0,0,0,0,0
"475",110147,2013,0,0,0,0,0,0,0,0,0,0,0,0
"476",110147,2014,0,0,0,0,0,0,0,0,0,0,0,0
"477",110147,2015,1,0,0,0,0,0,0,0,0,1,0,1
"478",110147,2016,1,0,0,0,0,0,0,0,0,1,0,1
"479",110147,2017,1,0,0,0,0,0,0,0,0,1,0,1
"480",110147,2018,0,0,0,0,0,0,0,0,0,0,0,0
"481",110147,2019,2,0,0,0,0,0,0,0,0,1,1,1
"482",110147,2020,3,0,0,0,0,0,0,0,0,3,0,3
"483",110147,2021,3,0,0,0,0,0,0,0,0,3,2,3
"484",110147,2022,0,0,0,0,0,0,0,0,0,0,0,0
"485",110148,2012,0,0,0,0,0,0,0,0,0,0,0,0
"486",110148,2013,0,0,0,0,0,0,0,0,0,0,0,0
"487",110148,2014,0,0,0,0,0,0,0,0,0,0,0,0
"488",110148,2015,3,0,0,0,0,0,0,0,0,3,2,3
"489",110148,2016,1,0,0,0,0,0,0,0,0,1,1,1
"490",110148,2017,2,0,0,0,0,0,0,0,0,1,1,1
"491",110148,2018,0,0,0,0,0,0,0,0,0,0,0,0
"492",110148,2019,4,0,0,0,0,0,0,0,0,4,1,4
"493",110148,2020,4,0,0,0,0,0,0,0,0,3,1,3
"494",110148,2021,5,0,0,0,0,0,0,0,0,5,1,5
"495",110148,2022,11,0,1,0,0,0,0,0,1,6,6,6
"496",110149,2012,0,0,0,0,0,0,0,0,0,0,0,0
"497",110149,2013,0,0,0,0,0,0,0,0,0,0,0,0
"498",110149,2014,0,0,0,0,0,0,0,0,0,0,0,0
"499",110149,2015,6,0,2,0,0,0,0,0,2,5,1,5
"500",110149,2016,5,0,0,0,0,0,0,0,0,4,1,4
"501",110149,2017,2,0,0,0,0,0,0,0,0,1,1,1
"502",110149,2018,6,0,0,0,0,0,0,0,0,6,2,6
"503",110149,2019,2,0,0,0,0,0,0,0,0,2,1,2
"504",110149,2020,3,0,0,0,0,0,0,0,0,2,2,2
"505",110149,2021,5,0,0,0,0,0,0,0,0,4,1,4
"506",110149,2022,4,0,0,0,0,0,0,0,0,4,2,4
"507",110150,2012,0,0,0,0,0,0,0,0,0,0,0,0
"508",110150,2013,0,0,0,0,0,0,0,0,0,0,0,0
"509",110150,2014,0,0,0,0,0,0,0,0,0,0,0,0
"510",110150,2015,5,0,0,0,0,0,0,0,0,3,1,3
"511",110150,2016,2,0,0,0,0,0,0,0,0,1,0,1
"512",110150,2017,2,0,0,0,0,0,0,0,0,0,1,0
"513",110150,2018,1,0,0,0,0,0,0,0,0,1,1,1
"514",110150,2019,3,0,0,0,0,0,0,0,0,3,0,3
"515",110150,2020,3,0,0,0,0,0,0,0,0,1,2,1
"516",110150,2021,4,0,0,0,0,0,0,0,0,2,1,2
"517",110150,2022,8,0,0,0,0,0,0,0,0,6,3,6
"518",110155,2012,0,0,0,0,0,0,0,0,0,0,0,0
"519",110155,2013,0,0,0,0,0,0,0,0,0,0,0,0
"520",110155,2014,0,0,0,0,0,0,0,0,0,0,0,0
"521",110155,2015,0,0,0,0,0,0,0,0,0,0,0,0
"522",110155,2016,3,0,0,0,0,0,0,0,0,3,0,3
"523",110155,2017,1,0,0,0,0,0,0,0,0,1,1,1
"524",110155,2018,0,0,0,0,0,0,0,0,0,0,0,0
"525",110155,2019,3,0,0,0,0,0,0,0,0,2,1,2
"526",110155,2020,1,0,0,0,0,0,0,0,0,1,1,1
"527",110155,2021,0,0,0,0,0,0,0,0,0,0,0,0
"528",110155,2022,1,0,0,0,0,0,0,0,0,1,0,1
"529",110160,2012,0,0,0,0,0,0,0,0,0,0,0,0
"530",110160,2013,0,0,0,0,0,0,0,0,0,0,0,0
"531",110160,2014,0,0,0,0,0,0,0,0,0,0,0,0
"532",110160,2015,1,0,0,0,0,0,0,0,0,1,1,1
"533",110160,2016,3,0,0,0,0,0,0,0,0,3,1,3
"534",110160,2017,1,0,0,0,0,0,0,0,0,1,1,1
"535",110160,2018,0,0,0,0,0,0,0,0,0,0,0,0
"536",110160,2019,0,0,0,0,0,0,0,0,0,0,0,0
"537",110160,2020,3,0,0,0,0,0,0,0,0,3,0,3
"538",110160,2021,0,0,0,0,0,0,0,0,0,0,0,0
"539",110160,2022,4,0,0,0,0,0,0,0,0,3,0,3
"540",110170,2012,0,0,0,0,0,0,0,0,0,0,0,0
"541",110170,2013,0,0,0,0,0,0,0,0,0,0,0,0
"542",110170,2014,0,0,0,0,0,0,0,0,0,0,0,0
"543",110170,2015,3,0,0,0,0,0,0,0,0,3,2,3
"544",110170,2016,4,0,0,0,0,0,0,0,0,4,1,4
"545",110170,2017,3,0,0,0,0,0,0,0,0,3,1,3
"546",110170,2018,1,0,0,0,0,0,1,0,1,1,0,1
"547",110170,2019,7,0,0,0,0,0,0,0,0,6,4,6
"548",110170,2020,9,0,1,0,0,0,0,0,1,8,1,8
"549",110170,2021,8,0,0,0,0,0,0,0,0,7,4,7
"550",110170,2022,13,1,0,0,1,0,0,0,1,10,9,10
"551",110175,2012,0,0,0,0,0,0,0,0,0,0,0,0
"552",110175,2013,0,0,0,0,0,0,0,0,0,0,0,0
"553",110175,2014,0,0,0,0,0,0,0,0,0,0,0,0
"554",110175,2015,1,0,0,0,0,0,0,0,0,1,0,1
"555",110175,2016,1,0,0,0,0,0,0,0,0,0,1,0
"556",110175,2017,1,0,0,0,0,0,0,0,0,1,1,1
"557",110175,2018,0,0,0,0,0,0,0,0,0,0,0,0
"558",110175,2019,0,0,0,0,0,0,0,0,0,0,0,0
"559",110175,2020,4,0,0,0,0,0,0,0,0,4,4,4
"560",110175,2021,1,0,0,0,0,0,0,0,0,0,0,0
"561",110175,2022,1,0,0,0,0,0,0,0,0,1,0,1
"562",110180,2012,0,0,0,0,0,0,0,0,0,0,0,0
"563",110180,2013,0,0,0,0,0,0,0,0,0,0,0,0
"564",110180,2014,0,0,0,0,0,0,0,0,0,0,0,0
"565",110180,2015,2,0,1,0,0,0,0,0,1,1,1,1
"566",110180,2016,1,0,0,0,0,0,0,0,0,1,1,1
"567",110180,2017,3,0,0,0,0,0,0,0,0,3,2,3
"568",110180,2018,1,0,0,0,0,0,0,0,0,1,1,1
"569",110180,2019,0,0,0,0,0,0,0,0,0,0,0,0
"570",110180,2020,1,0,0,0,0,0,0,0,0,0,0,0
"571",110180,2021,1,0,0,0,0,0,0,0,0,1,1,1
"572",110180,2022,3,0,0,0,0,0,0,0,0,2,2,2
"573",120001,2012,0,0,0,0,0,0,0,0,0,0,0,0
"574",120001,2013,0,0,0,0,0,0,0,0,0,0,0,0
"575",120001,2014,0,0,0,0,0,0,0,0,0,0,0,0
"576",120001,2015,3,0,0,0,0,0,0,0,0,3,0,3
"577",120001,2016,13,0,0,0,0,0,1,0,1,13,6,13
"578",120001,2017,11,0,0,0,0,0,0,0,0,9,4,9
"579",120001,2018,10,1,1,0,1,0,0,1,2,7,1,7
"580",120001,2019,16,0,0,0,0,0,0,0,0,11,10,11
"581",120001,2020,8,0,0,1,0,0,0,0,1,7,4,7
"582",120001,2021,2,0,0,0,0,0,0,0,0,2,1,2
"583",120001,2022,8,0,0,1,0,0,0,0,1,8,3,8
"584",120005,2012,0,0,0,0,0,0,0,0,0,0,0,0
"585",120005,2013,0,0,0,0,0,0,0,0,0,0,0,0
"586",120005,2014,0,0,0,0,0,0,0,0,0,0,0,0
"587",120005,2015,0,0,0,0,0,0,0,0,0,0,0,0
"588",120005,2016,0,0,0,0,0,0,0,0,0,0,0,0
"589",120005,2017,1,0,0,0,0,0,0,0,0,1,1,1
"590",120005,2018,0,0,0,0,0,0,0,0,0,0,0,0
"591",120005,2019,0,0,0,0,0,0,0,0,0,0,0,0
"592",120005,2020,0,0,0,0,0,0,0,0,0,0,0,0
"593",120005,2021,0,0,0,0,0,0,0,0,0,0,0,0
"594",120005,2022,3,0,0,0,1,0,1,1,2,3,0,3
"595",120010,2012,0,0,0,0,0,0,0,0,0,0,0,0
"596",120010,2013,0,0,0,0,0,0,0,0,0,0,0,0
"597",120010,2014,0,0,0,0,0,0,0,0,0,0,0,0
"598",120010,2015,1,0,0,0,0,0,0,0,0,1,1,1
"599",120010,2016,1,0,0,0,0,0,0,0,0,0,1,0
"600",120010,2017,4,0,0,0,0,0,0,0,0,4,4,4
"601",120010,2018,0,0,0,0,0,0,0,0,0,0,0,0
"602",120010,2019,5,0,0,0,0,0,0,0,1,4,4,4
"603",120010,2020,1,0,0,0,0,0,0,0,0,1,1,1
"604",120010,2021,5,0,0,0,0,0,0,0,0,4,3,4
"605",120010,2022,3,0,0,0,0,0,0,0,0,3,3,3
"606",120013,2012,0,0,0,0,0,0,0,0,0,0,0,0
"607",120013,2013,0,0,0,0,0,0,0,0,0,0,0,0
"608",120013,2014,0,0,0,0,0,0,0,0,0,0,0,0
"609",120013,2015,1,0,0,0,0,0,0,0,0,1,1,1
"610",120013,2016,3,0,1,0,0,0,0,0,1,2,1,2
"611",120013,2017,1,0,0,0,0,0,0,0,0,1,0,1
"612",120013,2018,3,0,0,1,0,0,0,0,1,2,2,2
"613",120013,2019,2,0,0,0,0,0,0,0,0,2,1,2
"614",120013,2020,2,0,0,0,0,0,0,1,1,1,2,1
"615",120013,2021,2,1,0,0,1,0,0,0,1,2,1,2
"616",120013,2022,2,0,0,0,0,0,0,0,0,2,2,2
"617",120017,2012,0,0,0,0,0,0,0,0,0,0,0,0
"618",120017,2013,0,0,0,0,0,0,0,0,0,0,0,0
"619",120017,2014,0,0,0,0,0,0,0,0,0,0,0,0
"620",120017,2015,0,0,0,0,0,0,0,0,0,0,0,0
"621",120017,2016,0,0,0,0,0,0,0,0,0,0,0,0
"622",120017,2017,0,0,0,0,0,0,0,0,0,0,0,0
"623",120017,2018,2,0,0,0,0,0,0,0,0,2,0,2
"624",120017,2019,0,0,0,0,0,0,0,0,0,0,0,0
"625",120017,2020,1,0,0,0,0,0,0,0,0,0,1,0
"626",120017,2021,2,0,0,0,0,0,0,0,0,2,2,2
"627",120017,2022,0,0,0,0,0,0,0,0,0,0,0,0
"628",120020,2012,0,0,0,0,0,0,0,0,0,0,0,0
"629",120020,2013,0,0,0,0,0,0,0,0,0,0,0,0
"630",120020,2014,0,0,0,0,0,0,0,0,0,0,0,0
"631",120020,2015,3,0,0,0,0,0,0,0,0,2,0,2
"632",120020,2016,4,0,0,0,0,0,0,0,0,3,2,3
"633",120020,2017,7,0,1,0,0,0,0,1,1,6,4,6
"634",120020,2018,4,0,0,0,0,0,0,0,0,4,0,4
"635",120020,2019,3,0,0,0,0,0,0,0,0,3,2,3
"636",120020,2020,1,0,0,0,0,0,0,0,0,0,0,0
"637",120020,2021,8,0,0,0,0,0,1,1,2,6,3,6
"638",120020,2022,6,0,0,1,0,0,0,0,1,5,3,5
"639",120025,2012,0,0,0,0,0,0,0,0,0,0,0,0
"640",120025,2013,0,0,0,0,0,0,0,0,0,0,0,0
"641",120025,2014,0,0,0,0,0,0,0,0,0,0,0,0
"642",120025,2015,0,0,0,0,0,0,0,0,0,0,0,0
"643",120025,2016,3,0,0,0,0,0,0,0,0,3,2,3
"644",120025,2017,2,0,0,0,0,0,0,0,0,1,1,1
"645",120025,2018,3,0,0,0,0,0,0,0,0,3,2,3
"646",120025,2019,1,0,0,0,0,0,0,0,0,1,1,1
"647",120025,2020,2,0,0,0,0,0,0,0,0,2,2,2
"648",120025,2021,4,1,0,0,1,0,0,0,1,4,2,4
"649",120025,2022,2,0,0,0,0,0,0,0,0,2,2,2
"650",120030,2012,0,0,0,0,0,0,0,0,0,0,0,0
"651",120030,2013,0,0,0,0,0,0,0,0,0,0,0,0
"652",120030,2014,0,0,0,0,0,0,0,0,0,0,0,0
"653",120030,2015,1,0,0,0,0,0,0,0,0,1,1,1
"654",120030,2016,0,0,0,0,0,0,0,0,0,0,0,0
"655",120030,2017,1,0,0,0,0,0,0,0,0,1,1,1
"656",120030,2018,4,0,0,0,0,0,1,0,1,4,4,4
"657",120030,2019,0,0,0,0,0,0,0,0,0,0,0,0
"658",120030,2020,0,0,0,0,0,0,0,0,0,0,0,0
"659",120030,2021,0,0,0,0,0,0,0,0,0,0,0,0
"660",120030,2022,0,0,0,0,0,0,0,0,0,0,0,0
"661",120032,2012,0,0,0,0,0,0,0,0,0,0,0,0
"662",120032,2013,0,0,0,0,0,0,0,0,0,0,0,0
"663",120032,2014,0,0,0,0,0,0,0,0,0,0,0,0
"664",120032,2015,2,0,0,0,0,0,0,0,0,2,1,2
"665",120032,2016,1,0,0,0,0,0,0,0,0,1,1,1
"666",120032,2017,1,0,0,0,0,0,0,0,0,1,0,1
"667",120032,2018,1,0,0,0,0,0,0,0,0,1,1,1
"668",120032,2019,0,0,0,0,0,0,0,0,0,0,0,0
"669",120032,2020,0,0,0,0,0,0,0,0,0,0,0,0
"670",120032,2021,3,0,0,0,1,0,0,0,1,1,0,1
"671",120032,2022,0,0,0,0,0,0,0,0,0,0,0,0
"672",120033,2012,0,0,0,0,0,0,0,0,0,0,0,0
"673",120033,2013,0,0,0,0,0,0,0,0,0,0,0,0
"674",120033,2014,0,0,0,0,0,0,0,0,0,0,0,0
"675",120033,2015,0,0,0,0,0,0,0,0,0,0,0,0
"676",120033,2016,1,0,0,0,0,0,0,0,0,1,0,1
"677",120033,2017,1,0,0,0,0,0,0,0,0,1,1,1
"678",120033,2018,0,0,0,0,0,0,0,0,0,0,0,0
"679",120033,2019,0,0,0,0,0,0,0,0,0,0,0,0
"680",120033,2020,0,0,0,0,0,0,0,0,0,0,0,0
"681",120033,2021,0,0,0,0,0,0,0,0,0,0,0,0
"682",120033,2022,0,0,0,0,0,0,0,0,0,0,0,0
"683",120034,2012,0,0,0,0,0,0,0,0,0,0,0,0
"684",120034,2013,0,0,0,0,0,0,0,0,0,0,0,0
"685",120034,2014,0,0,0,0,0,0,0,0,0,0,0,0
"686",120034,2015,0,0,0,0,0,0,0,0,0,0,0,0
"687",120034,2016,0,0,0,0,0,0,0,0,0,0,0,0
"688",120034,2017,0,0,0,0,0,0,0,0,0,0,0,0
"689",120034,2018,1,0,0,0,0,0,0,0,0,1,1,1
"690",120034,2019,2,0,0,0,0,0,0,0,0,1,2,1
"691",120034,2020,0,0,0,0,0,0,0,0,0,0,0,0
"692",120034,2021,0,0,0,0,0,0,0,0,0,0,0,0
"693",120034,2022,0,0,0,0,0,0,0,0,0,0,0,0
"694",120035,2012,0,0,0,0,0,0,0,0,0,0,0,0
"695",120035,2013,0,0,0,0,0,0,0,0,0,0,0,0
"696",120035,2014,0,0,0,0,0,0,0,0,0,0,0,0
"697",120035,2015,0,0,0,0,0,0,0,0,0,0,0,0
"698",120035,2016,0,0,0,0,0,0,0,0,0,0,0,0
"699",120035,2017,0,0,0,0,0,0,0,0,0,0,0,0
"700",120035,2018,0,0,0,0,0,0,0,0,0,0,0,0
"701",120035,2019,0,0,0,0,0,0,0,0,0,0,0,0
"702",120035,2020,0,0,0,0,0,0,0,0,0,0,0,0
"703",120035,2021,0,0,0,0,0,0,0,0,0,0,0,0
"704",120035,2022,0,0,0,0,0,0,0,0,0,0,0,0
"705",120038,2012,0,0,0,0,0,0,0,0,0,0,0,0
"706",120038,2013,0,0,0,0,0,0,0,0,0,0,0,0
"707",120038,2014,0,0,0,0,0,0,0,0,0,0,0,0
"708",120038,2015,3,0,0,0,0,0,0,0,0,3,1,3
"709",120038,2016,6,0,0,0,0,0,0,0,0,5,3,5
"710",120038,2017,6,0,0,0,0,0,0,0,0,6,3,6
"711",120038,2018,4,0,0,0,0,0,0,0,0,3,2,3
"712",120038,2019,6,0,0,0,0,0,0,0,0,6,3,6
"713",120038,2020,4,0,0,0,0,0,0,0,0,2,4,2
"714",120038,2021,3,0,0,0,0,0,0,0,1,3,2,3
"715",120038,2022,0,0,0,0,0,0,0,0,0,0,0,0
"716",120039,2012,0,0,0,0,0,0,0,0,0,0,0,0
"717",120039,2013,0,0,0,0,0,0,0,0,0,0,0,0
"718",120039,2014,0,0,0,0,0,0,0,0,0,0,0,0
"719",120039,2015,0,0,0,0,0,0,0,0,0,0,0,0
"720",120039,2016,0,0,0,0,0,0,0,0,0,0,0,0
"721",120039,2017,0,0,0,0,0,0,0,0,0,0,0,0
"722",120039,2018,0,0,0,0,0,0,0,0,0,0,0,0
"723",120039,2019,0,0,0,0,0,0,0,0,0,0,0,0
"724",120039,2020,0,0,0,0,0,0,0,0,0,0,0,0
"725",120039,2021,0,0,0,0,0,0,0,0,0,0,0,0
"726",120039,2022,0,0,0,0,0,0,0,0,0,0,0,0
"727",120040,2012,0,0,0,0,0,0,0,0,0,0,0,0
"728",120040,2013,0,0,0,0,0,0,0,0,0,0,0,0
"729",120040,2014,0,0,0,0,0,0,0,0,0,0,0,0
"730",120040,2015,249,0,6,1,1,0,1,17,23,204,165,204
"731",120040,2016,183,0,3,2,0,0,0,6,9,151,111,151
"732",120040,2017,385,0,8,0,1,0,2,31,36,330,310,330
"733",120040,2018,488,3,13,7,6,0,3,45,68,412,327,412
"734",120040,2019,364,0,3,1,2,0,1,22,28,306,272,306
"735",120040,2020,360,3,3,1,3,0,1,25,30,301,320,301
"736",120040,2021,329,3,3,1,3,0,5,18,27,268,219,268
"737",120040,2022,305,1,2,3,1,0,0,19,23,268,228,266
"738",120042,2012,0,0,0,0,0,0,0,0,0,0,0,0
"739",120042,2013,0,0,0,0,0,0,0,0,0,0,0,0
"740",120042,2014,0,0,0,0,0,0,0,0,0,0,0,0
"741",120042,2015,0,0,0,0,0,0,0,0,0,0,0,0
"742",120042,2016,0,0,0,0,0,0,0,0,0,0,0,0
"743",120042,2017,1,0,0,0,0,0,0,0,0,1,0,1
"744",120042,2018,0,0,0,0,0,0,0,0,0,0,0,0
"745",120042,2019,0,0,0,0,0,0,0,0,0,0,0,0
"746",120042,2020,0,0,0,0,0,0,0,0,0,0,0,0
"747",120042,2021,0,0,0,0,0,0,0,0,0,0,0,0
"748",120042,2022,1,0,0,0,0,0,0,0,0,1,0,1
"749",120043,2012,0,0,0,0,0,0,0,0,0,0,0,0
"750",120043,2013,0,0,0,0,0,0,0,0,0,0,0,0
"751",120043,2014,0,0,0,0,0,0,0,0,0,0,0,0
"752",120043,2015,0,0,0,0,0,0,0,0,0,0,0,0
"753",120043,2016,0,0,0,0,0,0,0,0,0,0,0,0
"754",120043,2017,0,0,0,0,0,0,0,0,0,0,0,0
"755",120043,2018,0,0,0,0,0,0,0,0,0,0,0,0
"756",120043,2019,1,0,0,0,0,0,0,0,0,1,1,1
"757",120043,2020,0,0,0,0,0,0,0,0,0,0,0,0
"758",120043,2021,0,0,0,0,0,0,0,0,0,0,0,0
"759",120043,2022,0,0,0,0,0,0,0,0,0,0,0,0
"760",120045,2012,0,0,0,0,0,0,0,0,0,0,0,0
"761",120045,2013,0,0,0,0,0,0,0,0,0,0,0,0
"762",120045,2014,0,0,0,0,0,0,0,0,0,0,0,0
"763",120045,2015,7,0,0,0,0,0,1,1,2,7,6,7
"764",120045,2016,1,0,0,0,0,0,0,0,0,1,1,1
"765",120045,2017,2,0,0,0,0,0,0,1,1,1,2,1
"766",120045,2018,2,0,0,0,0,0,0,0,0,1,2,1
"767",120045,2019,2,0,0,0,0,0,0,0,0,2,2,2
"768",120045,2020,1,0,0,0,0,0,0,0,0,1,0,1
"769",120045,2021,6,0,0,0,0,0,0,1,1,4,2,4
"770",120045,2022,5,0,0,0,0,0,0,0,0,5,2,5
"771",120050,2012,0,0,0,0,0,0,0,0,0,0,0,0
"772",120050,2013,0,0,0,0,0,0,0,0,0,0,0,0
"773",120050,2014,0,0,0,0,0,0,0,0,0,0,0,0
"774",120050,2015,1,0,0,0,0,0,0,0,0,1,1,1
"775",120050,2016,2,0,0,0,0,0,0,0,0,1,1,1
"776",120050,2017,2,0,0,0,0,0,0,0,0,1,0,1
"777",120050,2018,7,0,0,0,0,0,0,0,0,5,4,5
"778",120050,2019,1,0,0,0,0,0,0,0,0,1,1,1
"779",120050,2020,3,0,0,0,0,0,0,0,0,3,3,3
"780",120050,2021,0,0,0,0,0,0,0,0,0,0,0,0
"781",120050,2022,4,0,0,0,0,0,0,0,0,3,4,3
"782",120060,2012,0,0,0,0,0,0,0,0,0,0,0,0
"783",120060,2013,0,0,0,0,0,0,0,0,0,0,0,0
"784",120060,2014,0,0,0,0,0,0,0,0,0,0,0,0
"785",120060,2015,1,0,0,0,0,0,0,0,0,1,1,1
"786",120060,2016,0,0,0,0,0,0,0,0,0,0,0,0
"787",120060,2017,1,0,0,0,0,0,0,0,0,1,1,1
"788",120060,2018,0,0,0,0,0,0,0,0,0,0,0,0
"789",120060,2019,2,0,0,0,0,0,0,0,0,2,1,2
"790",120060,2020,1,0,0,0,0,0,0,0,0,0,1,0
"791",120060,2021,1,0,0,0,0,0,0,0,0,1,0,1
"792",120060,2022,3,0,0,0,0,0,0,0,0,3,3,3
"793",120070,2012,0,0,0,0,0,0,0,0,0,0,0,0
"794",120070,2013,0,0,0,0,0,0,0,0,0,0,0,0
"795",120070,2014,0,0,0,0,0,0,0,0,0,0,0,0
"796",120070,2015,2,0,0,0,0,0,0,0,0,0,2,0
"797",120070,2016,1,0,0,0,0,0,0,0,0,1,1,1
"798",120070,2017,2,0,0,0,0,0,0,0,0,2,0,2
"799",120070,2018,4,0,0,0,0,0,0,0,0,3,2,3
"800",120070,2019,1,0,0,0,0,0,0,0,0,1,0,1
"801",120070,2020,4,0,0,0,0,0,0,0,0,2,2,2
"802",120070,2021,4,0,1,0,0,0,0,0,1,4,4,4
"803",120070,2022,1,0,0,0,0,0,0,0,0,1,1,1
"804",120080,2012,0,0,0,0,0,0,0,0,0,0,0,0
"805",120080,2013,0,0,0,0,0,0,0,0,0,0,0,0
"806",120080,2014,0,0,0,0,0,0,0,0,0,0,0,0
"807",120080,2015,0,0,0,0,0,0,0,0,0,0,0,0
"808",120080,2016,0,0,0,0,0,0,0,0,0,0,0,0
"809",120080,2017,1,0,0,0,0,0,0,0,0,1,0,1
"810",120080,2018,0,0,0,0,0,0,0,0,0,0,0,0
"811",120080,2019,0,0,0,0,0,0,0,0,0,0,0,0
"812",120080,2020,1,0,0,0,0,0,0,0,0,1,1,1
"813",120080,2021,0,0,0,0,0,0,0,0,0,0,0,0
"814",120080,2022,0,0,0,0,0,0,0,0,0,0,0,0
"815",130002,2012,0,0,0,0,0,0,0,0,0,0,0,0
"816",130002,2013,0,0,0,0,0,0,0,0,0,0,0,0
"817",130002,2014,0,0,0,0,0,0,0,0,0,0,0,0
"818",130002,2015,1,0,0,0,0,0,0,0,0,1,1,1
"819",130002,2016,6,0,0,0,0,0,0,0,0,3,2,3
"820",130002,2017,1,0,0,0,0,0,0,0,0,1,1,1
"821",130002,2018,10,0,0,0,0,0,0,0,0,3,0,3
"822",130002,2019,26,0,3,0,0,0,0,0,3,7,5,7
"823",130002,2020,1,0,0,0,0,0,0,0,0,1,0,1
"824",130002,2021,3,0,0,0,0,0,0,0,0,3,0,3
"825",130002,2022,6,0,0,0,0,0,0,0,0,3,0,3
"826",130006,2012,0,0,0,0,0,0,0,0,0,0,0,0
"827",130006,2013,0,0,0,0,0,0,0,0,0,0,0,0
"828",130006,2014,0,0,0,0,0,0,0,0,0,0,0,0
"829",130006,2015,0,0,0,0,0,0,0,0,0,0,0,0
"830",130006,2016,0,0,0,0,0,0,0,0,0,0,0,0
"831",130006,2017,0,0,0,0,0,0,0,0,0,0,0,0
"832",130006,2018,0,0,0,0,0,0,0,0,0,0,0,0
"833",130006,2019,0,0,0,0,0,0,0,0,0,0,0,0
"834",130006,2020,0,0,0,0,0,0,0,0,0,0,0,0
"835",130006,2021,0,0,0,0,0,0,0,0,0,0,0,0
"836",130006,2022,0,0,0,0,0,0,0,0,0,0,0,0
"837",130008,2012,0,0,0,0,0,0,0,0,0,0,0,0
"838",130008,2013,0,0,0,0,0,0,0,0,0,0,0,0
