"","codmunres","ano","Obito_Materno_investigado_com_Ficha_Sintese","Obito_Materno_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MATERNOS"
"929","120060",2017,0,0,0
"930","120060",2018,1,0,1
"931","120060",2019,1,0,1
"932","120060",2020,0,0,0
"933","120060",2021,0,0,0
"934","120060",2022,1,0,1
"935","120060",2023,1,0,1
"936","120060",2024,1,0,1
"937","120070",2012,0,0,0
"938","120070",2013,0,0,0
"939","120070",2014,0,0,0
"940","120070",2015,0,0,0
"941","120070",2016,0,0,0
"942","120070",2017,1,0,1
"943","120070",2018,0,0,0
"944","120070",2019,0,0,0
"945","120070",2020,0,0,0
"946","120070",2021,0,0,0
"947","120070",2022,0,0,0
"948","120070",2023,0,0,0
"949","120070",2024,0,0,0
"950","120080",2012,0,0,0
"951","120080",2013,0,0,0
"952","120080",2014,0,0,0
"953","120080",2015,0,0,0
"954","120080",2016,1,0,1
"955","120080",2017,0,0,0
"956","120080",2018,0,0,0
"957","120080",2019,0,0,0
"958","120080",2020,0,0,0
"959","120080",2021,0,0,0
"960","120080",2022,0,0,0
"961","120080",2023,0,0,0
"962","120080",2024,0,0,0
"963","130002",2012,0,0,0
"964","130002",2013,1,0,1
"965","130002",2014,0,0,0
"966","130002",2015,0,0,0
"967","130002",2016,0,0,0
"968","130002",2017,0,0,0
"969","130002",2018,0,0,0
"970","130002",2019,0,0,0
"971","130002",2020,0,0,0
"972","130002",2021,3,0,3
"973","130002",2022,0,0,0
"974","130002",2023,2,0,2
"975","130002",2024,0,0,0
"976","130006",2012,1,0,1
"977","130006",2013,0,0,0
"978","130006",2014,0,0,0
"979","130006",2015,0,0,0
"980","130006",2016,0,0,0
"981","130006",2017,0,0,0
"982","130006",2018,0,0,0
"983","130006",2019,0,0,0
"984","130006",2020,1,0,1
"985","130006",2021,0,0,0
"986","130006",2022,0,0,0
"987","130006",2023,1,0,1
"988","130006",2024,0,0,0
"989","130008",2012,0,0,0
"990","130008",2013,0,0,0
"991","130008",2014,0,1,1
"992","130008",2015,0,0,0
"993","130008",2016,1,0,1
"994","130008",2017,0,0,0
"995","130008",2018,0,0,0
"996","130008",2019,0,0,0
"997","130008",2020,0,0,0
"998","130008",2021,0,0,0
"999","130008",2022,0,0,0
"1000","130008",2023,0,0,0
"1001","130008",2024,0,0,0
"1002","130010",2012,0,0,0
"1003","130010",2013,0,0,0
"1004","130010",2014,0,0,0
"1005","130010",2015,0,0,0
"1006","130010",2016,1,0,1
"1007","130010",2017,0,0,0
"1008","130010",2018,1,0,1
"1009","130010",2019,0,0,0
"1010","130010",2020,0,0,0
"1011","130010",2021,1,0,1
"1012","130010",2022,0,0,0
"1013","130010",2023,0,0,0
"1014","130010",2024,0,0,0
"1015","130014",2012,0,0,0
"1016","130014",2013,0,0,0
"1017","130014",2014,0,0,0
"1018","130014",2015,0,0,0
"1019","130014",2016,0,0,0
"1020","130014",2017,0,0,0
"1021","130014",2018,0,0,0
"1022","130014",2019,0,0,0
"1023","130014",2020,1,0,1
"1024","130014",2021,0,0,0
"1025","130014",2022,1,0,1
"1026","130014",2023,0,0,0
"1027","130014",2024,0,0,0
"1028","130020",2012,1,0,1
"1029","130020",2013,0,0,0
"1030","130020",2014,1,0,1
"1031","130020",2015,0,0,0
"1032","130020",2016,0,0,0
"1033","130020",2017,1,0,1
"1034","130020",2018,0,0,1
"1035","130020",2019,0,0,0
"1036","130020",2020,1,0,1
"1037","130020",2021,0,0,0
"1038","130020",2022,0,0,0
"1039","130020",2023,0,0,0
"1040","130020",2024,1,0,1
"1041","130030",2012,0,0,0
"1042","130030",2013,0,0,0
"1043","130030",2014,1,0,1
"1044","130030",2015,1,0,1
"1045","130030",2016,0,0,0
"1046","130030",2017,0,0,0
"1047","130030",2018,0,0,0
"1048","130030",2019,0,0,0
"1049","130030",2020,1,0,1
"1050","130030",2021,1,0,1
"1051","130030",2022,2,0,2
"1052","130030",2023,1,0,1
"1053","130030",2024,0,0,0
"1054","130040",2012,0,0,1
"1055","130040",2013,1,0,1
"1056","130040",2014,0,0,0
"1057","130040",2015,0,0,0
"1058","130040",2016,1,0,1
"1059","130040",2017,0,0,0
"1060","130040",2018,0,0,0
"1061","130040",2019,0,0,0
"1062","130040",2020,0,0,0
"1063","130040",2021,1,0,2
"1064","130040",2022,0,0,0
"1065","130040",2023,0,0,0
"1066","130040",2024,3,0,3
"1067","130050",2012,0,0,0
"1068","130050",2013,2,0,2
"1069","130050",2014,0,0,0
"1070","130050",2015,0,0,0
"1071","130050",2016,1,0,1
"1072","130050",2017,0,0,0
"1073","130050",2018,0,0,0
"1074","130050",2019,2,0,2
"1075","130050",2020,0,0,0
"1076","130050",2021,0,0,0
"1077","130050",2022,1,0,1
"1078","130050",2023,0,0,0
"1079","130050",2024,0,0,0
"1080","130060",2012,2,0,2
"1081","130060",2013,0,0,0
"1082","130060",2014,2,0,2
"1083","130060",2015,1,0,1
"1084","130060",2016,0,0,0
"1085","130060",2017,0,0,0
"1086","130060",2018,0,0,0
"1087","130060",2019,3,0,3
"1088","130060",2020,2,0,3
"1089","130060",2021,2,0,2
"1090","130060",2022,0,0,0
"1091","130060",2023,2,0,2
"1092","130060",2024,1,0,1
"1093","130063",2012,2,0,2
"1094","130063",2013,0,0,1
"1095","130063",2014,0,0,0
"1096","130063",2015,0,0,0
"1097","130063",2016,0,0,0
"1098","130063",2017,0,0,0
"1099","130063",2018,1,0,1
"1100","130063",2019,1,0,1
"1101","130063",2020,0,0,0
"1102","130063",2021,0,0,0
"1103","130063",2022,1,0,1
"1104","130063",2023,1,0,1
"1105","130063",2024,0,0,0
"1106","130068",2012,0,0,0
"1107","130068",2013,0,0,0
"1108","130068",2014,0,0,0
"1109","130068",2015,1,0,1
"1110","130068",2016,0,0,0
"1111","130068",2017,1,0,1
"1112","130068",2018,1,0,1
"1113","130068",2019,1,0,1
"1114","130068",2020,0,0,0
"1115","130068",2021,0,0,0
"1116","130068",2022,0,0,0
"1117","130068",2023,0,0,0
"1118","130068",2024,0,0,0
"1119","130070",2012,0,0,0
"1120","130070",2013,0,0,0
"1121","130070",2014,0,0,0
"1122","130070",2015,0,0,0
"1123","130070",2016,0,0,0
"1124","130070",2017,0,0,0
"1125","130070",2018,0,0,0
"1126","130070",2019,1,0,1
"1127","130070",2020,1,0,1
"1128","130070",2021,0,0,0
"1129","130070",2022,0,0,0
"1130","130070",2023,1,0,1
"1131","130070",2024,1,0,1
"1132","130080",2012,0,0,0
"1133","130080",2013,0,0,0
"1134","130080",2014,0,0,0
"1135","130080",2015,1,0,1
"1136","130080",2016,0,0,0
"1137","130080",2017,0,0,0
"1138","130080",2018,1,0,1
"1139","130080",2019,0,0,0
"1140","130080",2020,0,0,0
"1141","130080",2021,1,0,1
"1142","130080",2022,0,0,0
"1143","130080",2023,1,0,1
"1144","130080",2024,0,0,0
"1145","130083",2012,0,0,0
"1146","130083",2013,1,0,1
"1147","130083",2014,0,0,0
"1148","130083",2015,0,0,0
"1149","130083",2016,1,0,1
"1150","130083",2017,0,0,0
"1151","130083",2018,0,0,0
"1152","130083",2019,0,0,0
"1153","130083",2020,1,0,1
"1154","130083",2021,0,0,0
"1155","130083",2022,0,0,0
"1156","130083",2023,0,0,0
"1157","130083",2024,0,0,0
"1158","130090",2012,0,0,0
"1159","130090",2013,0,0,0
"1160","130090",2014,1,0,1
"1161","130090",2015,1,0,1
"1162","130090",2016,0,0,0
"1163","130090",2017,0,0,0
"1164","130090",2018,1,0,1
"1165","130090",2019,0,0,0
"1166","130090",2020,0,0,0
"1167","130090",2021,0,0,1
"1168","130090",2022,0,0,0
"1169","130090",2023,1,0,1
"1170","130090",2024,0,0,0
"1171","130100",2012,0,0,0
"1172","130100",2013,1,0,1
"1173","130100",2014,2,0,2
"1174","130100",2015,2,0,2
"1175","130100",2016,0,0,0
"1176","130100",2017,0,0,0
"1177","130100",2018,1,0,1
"1178","130100",2019,0,0,0
"1179","130100",2020,0,0,0
"1180","130100",2021,1,0,1
"1181","130100",2022,2,0,2
"1182","130100",2023,0,0,0
"1183","130100",2024,1,0,1
"1184","130110",2012,0,0,0
"1185","130110",2013,0,0,0
"1186","130110",2014,0,0,0
"1187","130110",2015,0,0,0
"1188","130110",2016,0,0,0
"1189","130110",2017,0,0,0
"1190","130110",2018,0,0,0
"1191","130110",2019,0,0,1
"1192","130110",2020,1,0,1
"1193","130110",2021,0,0,0
"1194","130110",2022,1,0,1
"1195","130110",2023,0,0,0
"1196","130110",2024,0,0,0
"1197","130115",2012,0,0,1
"1198","130115",2013,0,0,0
"1199","130115",2014,1,0,1
"1200","130115",2015,0,0,0
"1201","130115",2016,0,0,0
"1202","130115",2017,0,0,0
"1203","130115",2018,0,0,0
"1204","130115",2019,0,0,0
"1205","130115",2020,0,0,0
"1206","130115",2021,0,0,0
"1207","130115",2022,1,0,1
"1208","130115",2023,0,0,0
"1209","130115",2024,0,0,0
"1210","130120",2012,2,0,2
"1211","130120",2013,0,0,0
"1212","130120",2014,2,0,2
"1213","130120",2015,2,0,2
"1214","130120",2016,1,0,1
"1215","130120",2017,3,0,3
"1216","130120",2018,3,0,3
"1217","130120",2019,3,0,3
"1218","130120",2020,0,0,0
"1219","130120",2021,2,0,2
"1220","130120",2022,2,0,2
"1221","130120",2023,0,0,0
"1222","130120",2024,0,0,0
"1223","130130",2012,0,0,0
"1224","130130",2013,0,0,0
"1225","130130",2014,0,0,0
"1226","130130",2015,0,0,0
"1227","130130",2016,2,0,2
"1228","130130",2017,2,0,2
"1229","130130",2018,0,0,0
"1230","130130",2019,1,0,1
"1231","130130",2020,0,0,0
"1232","130130",2021,0,0,0
"1233","130130",2022,0,0,0
"1234","130130",2023,0,0,0
"1235","130130",2024,0,0,0
"1236","130140",2012,0,0,0
"1237","130140",2013,3,0,3
"1238","130140",2014,0,0,0
"1239","130140",2015,0,0,0
"1240","130140",2016,0,0,0
"1241","130140",2017,2,0,2
"1242","130140",2018,0,0,0
"1243","130140",2019,0,0,0
"1244","130140",2020,1,0,1
"1245","130140",2021,1,0,1
"1246","130140",2022,2,0,2
"1247","130140",2023,0,0,0
"1248","130140",2024,0,0,0
"1249","130150",2012,0,0,0
"1250","130150",2013,1,0,1
"1251","130150",2014,1,0,1
"1252","130150",2015,0,0,0
"1253","130150",2016,0,0,0
"1254","130150",2017,1,0,1
"1255","130150",2018,0,0,0
"1256","130150",2019,0,0,0
"1257","130150",2020,0,0,0
"1258","130150",2021,0,0,0
"1259","130150",2022,0,0,0
"1260","130150",2023,0,0,0
"1261","130150",2024,0,0,0
"1262","130160",2012,0,0,0
"1263","130160",2013,0,0,0
"1264","130160",2014,0,0,0
"1265","130160",2015,1,0,1
"1266","130160",2016,0,0,0
"1267","130160",2017,3,0,3
"1268","130160",2018,1,0,1
"1269","130160",2019,1,0,1
"1270","130160",2020,1,0,1
"1271","130160",2021,0,0,0
"1272","130160",2022,1,0,1
"1273","130160",2023,0,0,0
"1274","130160",2024,0,0,0
"1275","130165",2012,0,0,0
"1276","130165",2013,0,0,0
"1277","130165",2014,0,0,0
"1278","130165",2015,0,0,0
"1279","130165",2016,0,0,0
"1280","130165",2017,0,0,0
"1281","130165",2018,1,0,1
"1282","130165",2019,0,0,0
"1283","130165",2020,0,0,0
"1284","130165",2021,0,0,0
"1285","130165",2022,0,0,0
"1286","130165",2023,0,0,0
"1287","130165",2024,2,0,2
"1288","130170",2012,0,0,0
"1289","130170",2013,0,0,0
"1290","130170",2014,1,0,1
"1291","130170",2015,0,0,0
"1292","130170",2016,0,0,0
"1293","130170",2017,1,0,1
"1294","130170",2018,0,0,0
"1295","130170",2019,0,0,0
"1296","130170",2020,0,0,0
"1297","130170",2021,1,0,1
"1298","130170",2022,0,0,0
"1299","130170",2023,1,0,1
"1300","130170",2024,1,0,1
"1301","130180",2012,0,0,1
"1302","130180",2013,0,0,0
"1303","130180",2014,0,0,0
"1304","130180",2015,0,0,0
"1305","130180",2016,0,0,0
"1306","130180",2017,0,0,0
"1307","130180",2018,0,0,0
"1308","130180",2019,0,0,1
"1309","130180",2020,0,0,0
"1310","130180",2021,1,0,2
"1311","130180",2022,0,0,0
"1312","130180",2023,0,0,0
"1313","130180",2024,0,0,0
"1314","130185",2012,1,0,1
"1315","130185",2013,1,0,1
"1316","130185",2014,1,0,1
"1317","130185",2015,1,0,1
"1318","130185",2016,0,0,0
"1319","130185",2017,0,0,0
"1320","130185",2018,1,0,1
"1321","130185",2019,0,0,0
"1322","130185",2020,0,0,0
"1323","130185",2021,3,0,3
"1324","130185",2022,1,0,1
"1325","130185",2023,0,0,0
"1326","130185",2024,0,0,0
"1327","130190",2012,0,0,0
"1328","130190",2013,0,0,0
"1329","130190",2014,1,0,1
"1330","130190",2015,4,0,4
"1331","130190",2016,1,0,1
"1332","130190",2017,2,0,2
"1333","130190",2018,0,0,0
"1334","130190",2019,2,0,2
"1335","130190",2020,1,0,1
"1336","130190",2021,3,0,3
"1337","130190",2022,0,0,0
"1338","130190",2023,3,0,3
"1339","130190",2024,1,0,1
"1340","130195",2012,0,0,0
"1341","130195",2013,0,0,0
"1342","130195",2014,1,0,1
"1343","130195",2015,0,0,0
"1344","130195",2016,0,0,0
"1345","130195",2017,1,0,1
"1346","130195",2018,0,0,0
"1347","130195",2019,1,0,1
"1348","130195",2020,0,0,0
"1349","130195",2021,0,0,0
"1350","130195",2022,0,0,0
"1351","130195",2023,0,0,0
"1352","130195",2024,0,0,0
"1353","130200",2012,0,0,0
"1354","130200",2013,0,0,0
"1355","130200",2014,1,0,1
"1356","130200",2015,0,0,0
"1357","130200",2016,0,0,0
"1358","130200",2017,0,0,0
"1359","130200",2018,0,0,0
"1360","130200",2019,0,0,0
"1361","130200",2020,0,0,0
"1362","130200",2021,0,0,0
"1363","130200",2022,0,0,0
"1364","130200",2023,1,0,1
"1365","130200",2024,0,0,0
"1366","130210",2012,1,0,1
"1367","130210",2013,0,0,0
"1368","130210",2014,0,0,0
"1369","130210",2015,0,0,0
"1370","130210",2016,0,0,0
"1371","130210",2017,0,0,0
"1372","130210",2018,0,0,0
"1373","130210",2019,0,0,0
"1374","130210",2020,0,0,0
"1375","130210",2021,0,0,0
"1376","130210",2022,0,0,0
"1377","130210",2023,0,0,0
"1378","130210",2024,0,0,0
"1379","130220",2012,0,0,0
"1380","130220",2013,0,0,0
"1381","130220",2014,0,0,0
"1382","130220",2015,0,0,0
"1383","130220",2016,0,0,0
"1384","130220",2017,0,0,0
"1385","130220",2018,0,0,0
"1386","130220",2019,0,0,0
"1387","130220",2020,0,0,0
"1388","130220",2021,0,0,0
"1389","130220",2022,0,0,0
"1390","130220",2023,1,0,1
"1391","130220",2024,0,0,0
"1392","130230",2012,0,0,0
"1393","130230",2013,0,0,0
"1394","130230",2014,1,0,1
"1395","130230",2015,0,0,0
"1396","130230",2016,1,0,1
"1397","130230",2017,1,0,1
"1398","130230",2018,0,0,0
"1399","130230",2019,0,0,0
"1400","130230",2020,0,0,0
"1401","130230",2021,0,0,0
"1402","130230",2022,0,0,0
"1403","130230",2023,0,0,0
"1404","130230",2024,1,0,1
"1405","130240",2012,0,0,0
"1406","130240",2013,0,0,0
"1407","130240",2014,2,0,2
"1408","130240",2015,2,0,2
"1409","130240",2016,0,0,0
"1410","130240",2017,0,0,0
"1411","130240",2018,0,0,0
"1412","130240",2019,0,0,0
"1413","130240",2020,0,0,0
"1414","130240",2021,0,0,0
"1415","130240",2022,1,0,1
"1416","130240",2023,1,0,1
"1417","130240",2024,1,0,1
"1418","130250",2012,2,0,2
"1419","130250",2013,0,0,0
"1420","130250",2014,0,0,0
"1421","130250",2015,2,0,2
"1422","130250",2016,3,0,3
"1423","130250",2017,2,0,2
"1424","130250",2018,3,0,3
"1425","130250",2019,1,0,1
"1426","130250",2020,4,0,4
"1427","130250",2021,3,0,3
"1428","130250",2022,1,0,1
"1429","130250",2023,3,0,3
"1430","130250",2024,0,0,0
"1431","130255",2012,0,0,0
"1432","130255",2013,1,0,1
"1433","130255",2014,0,0,0
"1434","130255",2015,0,0,0
"1435","130255",2016,0,0,0
"1436","130255",2017,0,0,0
"1437","130255",2018,0,0,0
"1438","130255",2019,0,0,0
"1439","130255",2020,0,1,1
"1440","130255",2021,0,0,0
"1441","130255",2022,1,0,1
"1442","130255",2023,0,0,0
"1443","130255",2024,1,0,1
"1444","130260",2012,22,0,22
"1445","130260",2013,28,0,28
"1446","130260",2014,42,0,42
"1447","130260",2015,20,0,20
"1448","130260",2016,27,0,27
"1449","130260",2017,12,0,12
"1450","130260",2018,37,0,37
"1451","130260",2019,26,0,26
"1452","130260",2020,41,0,41
"1453","130260",2021,71,0,71
"1454","130260",2022,23,0,23
"1455","130260",2023,19,0,19
"1456","130260",2024,17,0,17
"1457","130270",2012,1,0,1
"1458","130270",2013,0,0,0
"1459","130270",2014,0,0,0
"1460","130270",2015,1,0,2
"1461","130270",2016,2,0,2
"1462","130270",2017,1,0,1
"1463","130270",2018,0,0,0
"1464","130270",2019,0,0,0
"1465","130270",2020,0,0,0
"1466","130270",2021,1,0,1
"1467","130270",2022,1,0,1
"1468","130270",2023,2,0,2
"1469","130270",2024,0,0,0
"1470","130280",2012,0,0,0
"1471","130280",2013,0,0,0
"1472","130280",2014,0,0,0
"1473","130280",2015,0,0,0
"1474","130280",2016,0,0,0
"1475","130280",2017,0,0,0
"1476","130280",2018,0,0,0
"1477","130280",2019,0,0,0
"1478","130280",2020,1,0,1
"1479","130280",2021,1,0,1
"1480","130280",2022,0,0,0
"1481","130280",2023,0,0,0
"1482","130280",2024,0,0,0
"1483","130290",2012,2,0,2
"1484","130290",2013,0,0,0
"1485","130290",2014,1,0,1
"1486","130290",2015,0,0,0
"1487","130290",2016,1,0,1
"1488","130290",2017,5,0,5
"1489","130290",2018,4,0,4
"1490","130290",2019,1,0,1
"1491","130290",2020,2,0,2
"1492","130290",2021,3,0,3
"1493","130290",2022,0,0,0
"1494","130290",2023,2,0,2
"1495","130290",2024,0,0,0
"1496","130300",2012,0,0,0
"1497","130300",2013,0,0,0
"1498","130300",2014,0,0,0
"1499","130300",2015,2,0,2
"1500","130300",2016,0,0,0
"1501","130300",2017,1,0,1
"1502","130300",2018,0,0,0
"1503","130300",2019,1,0,1
"1504","130300",2020,0,0,0
"1505","130300",2021,0,0,0
"1506","130300",2022,0,0,0
"1507","130300",2023,0,0,0
"1508","130300",2024,0,0,0
"1509","130310",2012,0,0,0
"1510","130310",2013,0,0,0
"1511","130310",2014,0,0,0
"1512","130310",2015,0,0,0
"1513","130310",2016,2,0,2
"1514","130310",2017,0,0,0
"1515","130310",2018,1,0,1
"1516","130310",2019,0,0,0
"1517","130310",2020,0,0,1
"1518","130310",2021,1,0,1
"1519","130310",2022,0,0,0
"1520","130310",2023,0,0,0
"1521","130310",2024,1,0,1
"1522","130320",2012,0,0,0
"1523","130320",2013,0,0,0
"1524","130320",2014,0,1,1
"1525","130320",2015,0,0,0
"1526","130320",2016,0,0,0
"1527","130320",2017,0,0,0
"1528","130320",2018,0,0,0
"1529","130320",2019,0,0,0
"1530","130320",2020,1,0,1
"1531","130320",2021,0,0,0
"1532","130320",2022,0,0,0
"1533","130320",2023,0,0,0
"1534","130320",2024,0,0,0
"1535","130330",2012,0,0,0
"1536","130330",2013,0,0,0
"1537","130330",2014,0,0,0
"1538","130330",2015,0,0,0
"1539","130330",2016,2,0,2
"1540","130330",2017,0,0,0
"1541","130330",2018,4,0,4
"1542","130330",2019,0,0,0
"1543","130330",2020,0,0,0
"1544","130330",2021,0,0,0
"1545","130330",2022,0,0,0
"1546","130330",2023,0,0,0
"1547","130330",2024,0,0,0
"1548","130340",2012,1,0,1
"1549","130340",2013,1,0,1
"1550","130340",2014,1,0,1
"1551","130340",2015,0,0,0
"1552","130340",2016,0,0,0
"1553","130340",2017,3,0,3
"1554","130340",2018,2,0,2
"1555","130340",2019,2,0,2
"1556","130340",2020,0,0,0
"1557","130340",2021,3,0,3
"1558","130340",2022,1,0,1
"1559","130340",2023,2,0,2
"1560","130340",2024,1,0,1
"1561","130350",2012,1,0,1
"1562","130350",2013,0,0,0
"1563","130350",2014,0,0,0
"1564","130350",2015,0,0,0
"1565","130350",2016,0,0,0
"1566","130350",2017,0,0,0
"1567","130350",2018,1,0,1
"1568","130350",2019,1,0,1
"1569","130350",2020,0,0,0
"1570","130350",2021,0,0,0
"1571","130350",2022,1,0,1
"1572","130350",2023,0,0,0
"1573","130350",2024,0,0,0
"1574","130353",2012,0,0,0
"1575","130353",2013,1,0,1
"1576","130353",2014,1,0,1
"1577","130353",2015,0,0,0
"1578","130353",2016,1,0,1
"1579","130353",2017,0,0,0
"1580","130353",2018,0,0,0
"1581","130353",2019,0,0,0
"1582","130353",2020,0,0,0
"1583","130353",2021,0,0,0
"1584","130353",2022,0,0,0
"1585","130353",2023,1,0,1
"1586","130353",2024,0,0,0
"1587","130356",2012,0,0,0
"1588","130356",2013,0,0,0
"1589","130356",2014,0,0,0
"1590","130356",2015,1,0,1
"1591","130356",2016,0,0,0
"1592","130356",2017,0,0,0
"1593","130356",2018,0,0,0
"1594","130356",2019,1,0,1
"1595","130356",2020,1,0,1
"1596","130356",2021,0,0,0
"1597","130356",2022,1,0,1
"1598","130356",2023,1,0,1
"1599","130356",2024,0,0,0
"1600","130360",2012,0,0,0
"1601","130360",2013,1,0,1
"1602","130360",2014,0,0,0
"1603","130360",2015,0,0,1
"1604","130360",2016,0,0,0
"1605","130360",2017,0,0,0
"1606","130360",2018,0,0,0
"1607","130360",2019,0,0,0
"1608","130360",2020,0,0,1
"1609","130360",2021,1,0,1
"1610","130360",2022,0,0,0
"1611","130360",2023,1,0,1
"1612","130360",2024,0,0,0
"1613","130370",2012,0,0,0
"1614","130370",2013,0,0,0
"1615","130370",2014,1,0,1
"1616","130370",2015,0,0,0
"1617","130370",2016,1,0,1
"1618","130370",2017,1,0,1
"1619","130370",2018,0,0,0
"1620","130370",2019,0,0,0
"1621","130370",2020,2,0,2
"1622","130370",2021,0,0,0
"1623","130370",2022,0,0,0
"1624","130370",2023,0,0,0
"1625","130370",2024,0,0,0
"1626","130380",2012,1,0,1
"1627","130380",2013,3,0,3
"1628","130380",2014,1,0,1
"1629","130380",2015,2,0,2
"1630","130380",2016,0,0,0
"1631","130380",2017,3,0,3
"1632","130380",2018,3,0,3
"1633","130380",2019,2,0,2
"1634","130380",2020,1,1,2
"1635","130380",2021,1,1,3
"1636","130380",2022,0,0,0
"1637","130380",2023,6,0,6
"1638","130380",2024,3,0,3
"1639","130390",2012,0,0,0
"1640","130390",2013,1,0,1
"1641","130390",2014,1,0,1
"1642","130390",2015,1,0,1
"1643","130390",2016,1,0,1
"1644","130390",2017,0,0,0
"1645","130390",2018,1,0,1
"1646","130390",2019,0,0,1
"1647","130390",2020,2,0,2
"1648","130390",2021,1,0,3
"1649","130390",2022,4,0,4
"1650","130390",2023,2,0,2
"1651","130390",2024,0,0,0
"1652","130395",2012,0,0,0
"1653","130395",2013,0,0,0
"1654","130395",2014,1,0,1
"1655","130395",2015,0,0,0
"1656","130395",2016,0,0,0
"1657","130395",2017,0,0,0
"1658","130395",2018,0,0,0
"1659","130395",2019,0,0,0
"1660","130395",2020,0,0,0
"1661","130395",2021,0,0,0
"1662","130395",2022,0,0,0
"1663","130395",2023,0,0,0
"1664","130395",2024,0,0,0
"1665","130400",2012,0,0,0
"1666","130400",2013,0,0,0
"1667","130400",2014,1,0,1
"1668","130400",2015,0,0,0
"1669","130400",2016,0,0,0
"1670","130400",2017,0,0,0
"1671","130400",2018,0,0,0
"1672","130400",2019,0,0,0
"1673","130400",2020,0,0,0
"1674","130400",2021,0,0,0
"1675","130400",2022,1,0,1
"1676","130400",2023,0,0,0
"1677","130400",2024,0,0,0
"1678","130406",2012,1,0,1
"1679","130406",2013,1,0,1
"1680","130406",2014,1,0,1
"1681","130406",2015,0,0,0
"1682","130406",2016,2,0,2
"1683","130406",2017,2,0,2
"1684","130406",2018,2,0,2
"1685","130406",2019,3,0,3
"1686","130406",2020,0,0,0
"1687","130406",2021,2,0,2
"1688","130406",2022,2,0,2
"1689","130406",2023,1,0,1
"1690","130406",2024,1,0,1
"1691","130410",2012,1,0,2
"1692","130410",2013,0,0,0
"1693","130410",2014,3,0,4
"1694","130410",2015,1,0,1
"1695","130410",2016,1,0,1
"1696","130410",2017,1,0,1
"1697","130410",2018,0,0,0
"1698","130410",2019,0,0,0
"1699","130410",2020,0,0,1
"1700","130410",2021,2,0,2
"1701","130410",2022,0,0,0
"1702","130410",2023,1,0,1
