codmunres,ano,local,outra_uf,dentro_macrorregiao_saude,dentro_regiao_saude,fora_macrorregiao_saude,km_partos_fora_macrorregiao,km_partos_na_macrorregiao,km_partos_na_regiao,km_partos_fora_uf,km_partos_fora_macrorregiao_alta_complexidade,km_partos_na_macrorregiao_alta_complexidade,km_partos_na_regiao_alta_complexidade,km_partos_fora_uf_alta_complexidade,km_partos_fora_macrorregiao_baixa_complexidade,km_partos_na_macrorregiao_baixa_complexidade,km_partos_na_regiao_baixa_complexidade,km_partos_fora_uf_baixa_complexidade,nao_local,km_partos_fora_municipio,km_partos_fora_municipio_alta_complexidade,km_partos_fora_municipio_baixa_complexidade,destino_total,total_n_local_mun,codmunnasc1,n_nasc1,x_1,codmunnasc2,n_nasc2,x_2,codmunnasc3,n_nasc3,x_3,cnes,nasc_estab,nome_estabelecimento_fantasia,nascimentos,partos_na_macro_com_1mais_uti,partos_na_macro_com_4mais_uti,partos_na_macro_sem_1mais_uti,partos_na_macro_sem_4mais_uti,partos_fora_macro_com_1mais_uti,partos_fora_macro_com_4mais_uti,partos_fora_macro_sem_1mais_uti,partos_fora_macro_sem_4mais_uti,partos_na_macro_sem_inf,partos_fora_macro_sem_inf
412635,2023,0,0,0,72,0,0,0,13.0545,0,0,0,13.0545,0,0,0,13.0545,0,72,13.0545,13.0545,13.0545,72,72,411580,61,84.7,410830,11,15.3,,,,2582716,57,HOSPITAL E MATERNIDADE NOSSA SENHORA DA LUZ,0,0,0,0,0,0,0,0,0,0,0
412635,2024,0,0,0,66,0,0,0,13.0545,0,0,0,13.0545,0,0,0,13.0545,0,66,13.0545,13.0545,13.0545,66,66,411580,50,75.8,410830,16,24.2,,,,2582716,49,HOSPITAL E MATERNIDADE NOSSA SENHORA DA LUZ,2,2,2,0,0,0,0,0,0,0,0
412635,2025,0,0,1,42,0,0,95.0606,13.0545,0,0,95.0606,13.0545,0,0,0,71.7028,0,43,13.0545,13.0545,71.7028,43,43,411580,37,86,410830,5,11.6,410480,1,2.3,2582716,37,HOSPITAL E MATERNIDADE NOSSA SENHORA DA LUZ,1,0,0,0,0,0,0,0,0,1,0
412640,2023,0,0,3,54,1,242.1833,83.6357,28.6459,0,242.1833,83.6357,28.6459,0,0,0,46.8717,0,58,28.6459,28.6459,46.8717,58,58,410640,49,84.5,412390,5,8.6,411370,3,5.2,2582449,46,SANTA CASA DE CORNELIO PROCOPIO,0,0,0,0,0,0,0,0,0,0,0
412640,2024,0,0,6,51,0,0,83.6357,28.6459,0,0,83.6357,28.6459,0,0,0,46.8717,0,57,28.6459,28.6459,46.8717,57,57,410640,49,86,411370,6,10.5,412390,2,3.5,2582449,46,SANTA CASA DE CORNELIO PROCOPIO,0,0,0,0,0,0,0,0,0,0,0
412640,2025,0,0,2,15,0,0,83.6357,28.6459,0,0,83.6357,28.6459,0,0,0,46.8717,0,17,28.6459,28.6459,46.8717,17,17,410640,11,64.7,412390,4,23.5,411370,2,11.8,2582449,11,SANTA CASA DE CORNELIO PROCOPIO,1,1,1,0,0,0,0,0,0,0,0
412650,2023,4,0,1,169,0,0,65.3491,29.5857,0,0,65.3491,47.7945,0,0,0,29.5857,0,170,35.2474,47.7945,29.5857,174,170,410980,85,50,411370,80,47.1,410370,4,2.4,2729385,69,HOSPITAL CRISTO REI,2,2,2,0,0,0,0,0,0,0,0
412650,2024,1,0,1,148,0,0,65.3491,47.7945,0,0,65.3491,47.7945,0,0,0,29.5857,0,149,47.7945,47.7945,29.5857,150,149,411370,90,60.4,410980,56,37.6,410370,2,1.3,2550792,52,HOSPITAL EVANGELICO DE LONDRINA,1,1,1,0,0,0,0,0,0,0,0
412650,2025,2,0,0,119,0,0,0,47.7945,0,0,0,47.7945,0,0,0,29.5857,0,119,47.7945,47.7945,29.5857,121,119,411370,79,66.4,410980,40,33.6,,,,2550792,52,HOSPITAL EVANGELICO DE LONDRINA,3,3,3,0,0,0,0,0,0,0,0
412660,2023,43,1,1,275,5,285.6085,201.5663,58.0012,295.1699,241.0364,201.5663,58.0012,295.1699,311.3515,0,33.2218,0,282,58.0012,58.0012,33.2218,325,282,412410,245,86.9,411920,25,8.9,411280,4,1.4,3316300,218,HOSPITAL REGIONAL DO NORTE PIONEIRO,2,2,2,0,0,0,0,0,0,0,0
412660,2024,46,2,4,257,4,311.3515,201.5663,58.0012,281.4553,311.3515,201.5663,58.0012,281.4553,0,0,33.2218,0,267,58.0012,58.0012,33.2218,313,267,412410,235,88,411920,16,6,412850,5,1.9,3316300,216,HOSPITAL REGIONAL DO NORTE PIONEIRO,7,4,4,0,0,3,3,0,0,0,0
412660,2025,30,2,0,148,3,311.3515,0,58.0012,195.1595,453.095,0,58.0012,195.1595,285.6085,0,58.0012,0,153,58.0012,58.0012,58.0012,183,153,412410,136,88.9,411920,10,6.5,352900,2,1.3,3316300,120,HOSPITAL REGIONAL DO NORTE PIONEIRO,4,4,4,0,0,0,0,0,0,0,0
412665,2023,0,0,0,32,0,0,0,35.2613,0,0,0,35.2613,0,0,0,52.2285,0,32,35.2613,35.2613,52.2285,32,32,410540,18,56.2,411850,13,40.6,410650,1,3.1,7039344,18,INSTITUTO SAO RAFAEL,0,0,0,0,0,0,0,0,0,0,0
412665,2024,0,0,0,40,0,0,0,35.2613,0,0,0,35.2613,0,0,0,52.2285,0,40,35.2613,35.2613,52.2285,40,40,410540,24,60,410650,9,22.5,411850,7,17.5,7039344,24,INSTITUTO SAO RAFAEL,0,0,0,0,0,0,0,0,0,0,0
412665,2025,0,0,0,25,0,0,0,35.2613,0,0,0,35.2613,0,0,0,52.2285,0,25,35.2613,35.2613,52.2285,25,25,410540,17,68,411850,6,24,410650,2,8,7039344,17,INSTITUTO SAO RAFAEL,0,0,0,0,0,0,0,0,0,0,0
412667,2023,9,0,2,160,0,0,62.066,55.7223,0,0,62.066,55.7223,0,0,0,55.7223,0,162,55.7223,55.7223,55.7223,171,162,411370,146,90.1,410370,8,4.9,410980,4,2.5,2579391,71,MATERNIDADE MUNICIPAL LUCILLA BALLALLAI,2,2,2,0,0,0,0,0,0,0,0
412667,2024,4,0,2,153,0,0,135.2115,55.7223,0,0,135.2115,55.7223,0,0,0,55.7223,0,155,55.7223,55.7223,55.7223,159,155,411370,151,97.4,410370,2,1.3,410140,1,0.6,2579391,66,MATERNIDADE MUNICIPAL LUCILLA BALLALLAI,6,4,4,2,2,0,0,0,0,0,0
412667,2025,4,0,2,104,0,0,62.066,55.7223,0,0,62.066,55.7223,0,0,0,55.7223,0,106,55.7223,55.7223,55.7223,110,106,411370,102,96.2,410140,2,1.9,410370,1,0.9,2781859,48,HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA,3,3,3,0,0,0,0,0,0,0,0
412670,2023,1,0,1,50,1,174.0294,84.4949,19.2755,0,174.0294,84.4949,19.2755,0,0,0,0,0,52,19.2755,19.2755,0,53,52,411840,50,96.2,411370,1,1.9,411520,1,1.9,2754738,50,SANTA CASA DE PARANAVAI,1,1,1,0,0,0,0,0,0,0,0
412670,2024,0,0,3,50,1,540.6559,84.4949,19.2755,0,540.6559,84.4949,19.2755,0,0,0,0,0,54,19.2755,19.2755,0,54,54,411840,50,92.6,411520,3,5.6,410400,1,1.9,2754738,50,SANTA CASA DE PARANAVAI,1,1,1,0,0,0,0,0,0,0,0
412670,2025,0,0,5,31,0,0,84.4949,19.2755,0,0,84.4949,19.2755,0,0,0,0,0,36,19.2755,19.2755,0,36,36,411840,31,86.1,411520,5,13.9,,,,2754738,31,SANTA CASA DE PARANAVAI,2,2,2,0,0,0,0,0,0,0,0
412680,2023,1,0,42,118,0,0,52.7006,33.6714,0,0,52.7006,33.6714,0,0,77.2187,26.4621,0,160,33.6714,33.6714,54.0383,161,160,410550,117,73.1,412810,39,24.4,410430,1,0.6,2733676,115,INSTITUTO BOM JESUS,1,0,0,1,1,0,0,0,0,0,0
412680,2024,1,0,45,116,0,0,52.7006,33.6714,0,0,52.7006,33.6714,0,0,0,0,0,161,33.6714,33.6714,0,162,161,410550,116,72,412810,38,23.6,411520,5,3.1,2733676,116,INSTITUTO BOM JESUS,1,0,0,1,1,0,0,0,0,0,0
412680,2025,0,0,44,95,0,0,52.7006,33.6714,0,0,52.7006,33.6714,0,0,0,72.0665,0,139,33.6714,33.6714,72.0665,139,139,410550,94,67.6,412810,43,30.9,411520,1,0.7,2733676,94,INSTITUTO BOM JESUS,1,1,1,0,0,0,0,0,0,0,0
412690,2023,0,1,0,54,0,0,0,67.589,165.9677,0,0,67.589,0,0,0,0,165.9677,55,67.589,67.589,165.9677,55,55,412810,54,98.2,500570,1,1.8,,,,3005011,46,NOROSPAR,0,0,0,0,0,0,0,0,0,0,0
412690,2024,0,0,0,59,0,0,0,67.589,0,0,0,67.589,0,0,0,0,0,59,67.589,67.589,0,59,59,412810,59,100,,,,,,,3005011,51,NOROSPAR,0,0,0,0,0,0,0,0,0,0,0
412690,2025,0,0,0,38,0,0,0,67.589,0,0,0,67.589,0,0,0,0,0,38,67.589,67.589,0,38,38,412810,38,100,,,,,,,3005011,31,NOROSPAR,0,0,0,0,0,0,0,0,0,0,0
412700,2023,2,0,5,120,0,0,57.1689,27.3258,0,0,57.1689,27.3258,0,0,66.6595,27.3258,0,125,27.3258,27.3258,27.3258,127,125,411070,120,96,411990,4,3.2,411770,1,0.8,2783789,111,SANTA CASA DE IRATI,5,5,5,0,0,0,0,0,0,0,0
412700,2024,5,0,6,118,0,0,57.1689,27.3258,0,0,57.1689,27.3258,0,0,153.2159,27.3258,0,124,27.3258,27.3258,27.3258,129,124,411070,118,95.2,411990,4,3.2,410420,1,0.8,2783789,112,SANTA CASA DE IRATI,0,0,0,0,0,0,0,0,0,0,0
412700,2025,0,0,5,74,0,0,57.1689,27.3258,0,0,57.1689,27.3258,0,0,0,61.3312,0,79,27.3258,27.3258,61.3312,79,79,411070,73,92.4,411990,3,3.8,410420,2,2.5,2783789,73,SANTA CASA DE IRATI,2,2,2,0,0,0,0,0,0,0,0
412710,2023,851,1,143,0,8,182.4864,217.6761,0,593.0817,185.9731,217.6761,0,593.0817,150.4627,243.4191,0,0,152,217.6761,217.6761,164.7312,1003,152,410420,121,79.6,411990,17,11.2,410690,5,3.3,13846,121,HOSPITAL DO ROCIO,19,14,14,5,5,0,0,0,0,0,0
412710,2024,759,0,143,0,2,213.4821,217.6761,0,0,213.4821,217.6761,0,0,0,243.4191,0,0,145,217.6761,217.6761,243.4191,904,145,410420,98,67.6,411990,37,25.5,410690,8,5.5,13846,97,HOSPITAL DO ROCIO,16,5,5,10,10,1,1,0,0,0,0
412710,2025,496,1,109,0,4,223.808,217.6761,0,593.0817,223.808,217.6761,0,593.0817,170.8822,243.4191,0,0,114,217.6761,217.6761,207.1507,610,114,410420,64,56.1,411990,42,36.8,410690,3,2.6,13846,64,HOSPITAL DO ROCIO,12,6,6,6,6,0,0,0,0,0,0
412720,2023,113,0,50,81,0,0,49.3676,51.0118,0,0,49.3676,51.0118,0,0,0,51.0118,0,131,51.0118,51.0118,51.0118,244,131,410430,81,61.8,410550,25,19.1,411520,25,19.1,14109,79,HOSPITAL SANTA CASA DE MISERICORDIA,5,5,5,0,0,0,0,0,0,0,0
412720,2024,73,0,35,70,1,473.3446,24.4398,51.0118,0,473.3446,24.4398,51.0118,0,0,0,0,0,106,51.0118,51.0118,0,179,106,410430,69,65.1,410550,19,17.9,411520,16,15.1,14109,69,HOSPITAL SANTA CASA DE MISERICORDIA,6,6,6,0,0,0,0,0,0,0,0
412720,2025,54,0,31,54,0,0,24.4398,51.0118,0,0,24.4398,51.0118,0,0,0,0,0,85,51.0118,51.0118,0,139,85,410430,54,63.5,410550,17,20,411520,14,16.5,14109,54,HOSPITAL SANTA CASA DE MISERICORDIA,1,1,1,0,0,0,0,0,0,0,0
412730,2023,0,0,10,69,0,0,132.2854,62.4599,0,0,132.2854,62.4599,0,0,0,62.4599,0,79,62.4599,62.4599,62.4599,79,79,411840,69,87.3,411520,9,11.4,412810,1,1.3,2754738,66,SANTA CASA DE PARANAVAI,3,3,3,0,0,0,0,0,0,0,0
412730,2024,41,0,7,125,0,0,132.2854,62.4599,0,0,132.2854,62.4599,0,0,0,62.4599,0,132,62.4599,62.4599,62.4599,173,132,411840,123,93.2,411520,7,5.3,411350,2,1.5,2754738,118,SANTA CASA DE PARANAVAI,2,2,2,0,0,0,0,0,0,0,0
412730,2025,0,0,4,100,0,0,132.2854,62.4599,0,0,132.2854,62.4599,0,0,0,62.4599,0,104,62.4599,62.4599,62.4599,104,104,411840,99,95.2,411520,4,3.8,411350,1,1,2754738,95,SANTA CASA DE PARANAVAI,1,1,1,0,0,0,0,0,0,0,0
412740,2023,10,0,8,215,9,105.7125,129.5584,91.3625,0,105.7125,129.5584,91.3625,0,0,129.5584,37.5946,0,232,91.3625,91.3625,37.5946,242,232,412770,162,69.8,411790,34,14.7,410880,15,6.5,4056752,162,HOESP,9,8,8,0,0,1,1,0,0,0,0
412740,2024,16,0,7,179,8,105.7125,129.5584,91.3625,0,105.7125,129.5584,91.3625,0,0,129.5584,37.5946,0,194,91.3625,91.3625,37.5946,210,194,412770,133,68.6,411790,21,10.8,410880,19,9.8,4056752,131,HOESP,1,1,1,0,0,0,0,0,0,0,0
412740,2025,9,0,8,120,9,105.7125,129.5584,91.3625,0,105.7125,129.5584,91.3625,0,0,129.5584,29.897,0,137,91.3625,91.3625,29.897,146,137,412770,87,63.5,410880,24,17.5,412810,9,6.6,4056752,85,HOESP,2,2,2,0,0,0,0,0,0,0,0
412750,2023,15,0,92,179,0,0,184.3861,46.4301,0,0,184.3861,46.4301,0,0,0,46.4301,0,271,46.4301,46.4301,46.4301,286,271,412710,179,66.1,410420,67,24.7,411990,25,9.2,2740435,167,IDF,6,4,4,2,2,0,0,0,0,0,0
412750,2024,13,1,66,141,0,0,184.3861,46.4301,595.7947,0,184.3861,46.4301,595.7947,0,0,46.4301,0,208,46.4301,46.4301,46.4301,221,208,412710,141,67.8,410420,52,25,411990,13,6.2,2740435,131,IDF,1,0,0,1,1,0,0,0,0,0,0
412750,2025,9,0,61,99,0,0,184.3861,46.4301,0,0,184.3861,46.4301,0,0,0,46.4301,0,160,46.4301,46.4301,46.4301,169,160,412710,99,61.9,410420,49,30.6,411990,12,7.5,2740435,88,IDF,2,2,2,0,0,0,0,0,0,0,0
412760,2023,2,0,1,215,0,0,98.9756,51.3829,0,0,0,51.3829,0,0,98.9756,65.8861,0,216,51.3829,51.3829,65.8861,218,216,412550,169,78.2,410690,28,13,410420,9,4.2,2753278,165,HOSPITAL E MATERNIDADE MUNICIPAL DE SAO JOSE DOS PINHAIS,2,2,2,0,0,0,0,0,0,0,0
412760,2024,4,1,0,178,0,0,0,51.3829,608.1353,0,0,51.3829,608.1353,0,0,65.8861,0,179,51.3829,51.3829,65.8861,183,179,412550,136,76,410690,34,19,410420,6,3.4,2753278,135,HOSPITAL E MATERNIDADE MUNICIPAL DE SAO JOSE DOS PINHAIS,4,4,4,0,0,0,0,0,0,0,0
412760,2025,2,1,0,139,0,0,0,51.3829,423.8332,0,0,51.3829,0,0,0,65.8861,423.8332,140,51.3829,51.3829,65.8861,142,140,412550,113,80.7,410690,23,16.4,410420,2,1.4,2753278,113,HOSPITAL E MATERNIDADE MUNICIPAL DE SAO JOSE DOS PINHAIS,1,1,1,0,0,0,0,0,0,0,0
412770,2023,1894,1,120,21,7,289.111,45.9266,42.1506,1539.063,289.111,45.9266,45.8141,1539.063,127.004,45.9266,42.1506,0,149,45.9266,45.9266,45.9266,2043,149,410480,117,78.5,411460,18,12.1,411520,2,1.3,2738899,77,HOSPITAL POLICLINICA CASCAVEL,23,22,22,1,1,0,0,0,0,0,0
412770,2024,1787,0,142,4,5,289.111,45.9266,42.1506,0,289.111,45.9266,45.8141,0,127.004,45.9266,42.1506,0,151,45.9266,45.9266,45.9266,1938,151,410480,141,93.4,411460,3,2,411520,2,1.3,2738899,61,HOSPITAL POLICLINICA CASCAVEL,28,26,26,2,2,0,0,0,0,0,0
412770,2025,1249,2,143,5,8,401.3089,45.9266,60.3859,546.7264,289.111,45.9266,0,546.7264,539.2499,45.9266,60.3859,0,158,45.9266,45.9266,45.9266,1407,158,410480,139,88,410690,3,1.9,410830,2,1.3,2738899,62,HOSPITAL POLICLINICA CASCAVEL,16,11,11,2,2,3,3,0,0,0,0
412780,2023,3,0,6,76,2,244.9527,206.5613,74.5738,0,244.9527,206.5613,74.5738,0,0,0,15.1292,0,84,74.5738,74.5738,15.1292,87,84,412410,51,60.7,411920,19,22.6,411370,6,7.1,3316300,49,HOSPITAL REGIONAL DO NORTE PIONEIRO,1,1,1,0,0,0,0,0,0,0,0
412780,2024,1,0,2,72,0,0,212.0713,74.5738,0,0,212.0713,74.5738,0,0,0,23.4519,0,74,74.5738,74.5738,23.4519,75,74,412410,56,75.7,411920,7,9.5,412850,6,8.1,3316300,51,HOSPITAL REGIONAL DO NORTE PIONEIRO,0,0,0,0,0,0,0,0,0,0,0
412780,2025,3,0,1,41,0,0,206.5613,74.5738,0,0,206.5613,74.5738,0,0,0,15.1292,0,42,74.5738,74.5738,15.1292,45,42,412410,26,61.9,411920,13,31,412660,2,4.8,3316300,24,HOSPITAL REGIONAL DO NORTE PIONEIRO,0,0,0,0,0,0,0,0,0,0,0
412785,2023,13,0,0,146,0,0,0,89.6367,0,0,0,89.6367,0,0,0,89.6367,0,146,89.6367,89.6367,89.6367,159,146,410480,137,93.8,410460,4,2.7,410930,4,2.7,2738368,111,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA,2,2,2,0,0,0,0,0,0,0,0
412785,2024,10,0,1,117,1,491.6891,132.4357,89.6367,0,491.6891,132.4357,89.6367,0,0,0,77.1489,0,119,89.6367,89.6367,77.1489,129,119,410480,110,92.4,410930,4,3.4,410460,3,2.5,2738368,87,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA,0,0,0,0,0,0,0,0,0,0,0
412785,2025,5,0,2,94,0,0,151.7149,89.6367,0,0,151.7149,89.6367,0,0,0,89.6367,0,96,89.6367,89.6367,89.6367,101,96,410480,92,95.8,410930,2,2.1,411580,1,1,2738368,71,HOSPITAL UNIVERSITARIO DO OESTE DO PARANA,0,0,0,0,0,0,0,0,0,0,0
412788,2023,3,0,0,114,0,0,0,76.5341,0,0,0,76.5341,0,0,0,76.5341,0,114,76.5341,76.5341,76.5341,117,114,410690,94,82.5,410580,13,11.4,410400,4,3.5,2715864,51,HOSPITAL E MATERNIDADE LUISA DE MARILLAC,1,1,1,0,0,0,0,0,0,0,0
412788,2024,3,0,0,113,0,0,0,76.5341,0,0,0,76.5341,0,0,0,59.9336,0,113,76.5341,76.5341,59.9336,116,113,410690,95,84.1,410580,9,8,410400,5,4.4,2715864,59,HOSPITAL E MATERNIDADE LUISA DE MARILLAC,2,2,2,0,0,0,0,0,0,0,0
412788,2025,2,0,0,56,0,0,0,76.5341,0,0,0,76.5341,0,0,0,59.9336,0,56,76.5341,76.5341,59.9336,58,56,410690,48,85.7,410580,4,7.1,410400,3,5.4,2715864,30,HOSPITAL E MATERNIDADE LUISA DE MARILLAC,0,0,0,0,0,0,0,0,0,0,0
412790,2023,1,0,21,64,1,521.5076,50.7433,44.8361,0,521.5076,50.7433,44.8361,0,0,55.7076,0,0,86,44.8361,44.8361,55.7076,87,86,410550,64,74.4,412810,19,22.1,410420,1,1.2,2733676,63,INSTITUTO BOM JESUS,2,0,0,1,1,1,1,0,0,0,0
412790,2024,0,0,26,63,0,0,50.7433,44.8361,0,0,50.7433,44.8361,0,0,0,0,0,89,44.8361,44.8361,0,89,89,410550,63,70.8,412810,25,28.1,411520,1,1.1,2733676,63,INSTITUTO BOM JESUS,2,0,0,2,2,0,0,0,0,0,0
412790,2025,0,0,18,46,0,0,50.7433,44.8361,0,0,50.7433,44.8361,0,0,0,83.2312,0,64,44.8361,44.8361,83.2312,64,64,410550,45,70.3,412810,17,26.6,410430,1,1.6,2733676,45,INSTITUTO BOM JESUS,0,0,0,0,0,0,0,0,0,0,0
412795,2023,0,0,21,53,0,0,48.1864,34.0724,0,0,48.1864,34.0724,0,0,48.1864,0,0,74,34.0724,34.0724,48.1864,74,74,412770,52,70.3,410480,19,25.7,410200,1,1.4,4056752,52,HOESP,2,2,2,0,0,0,0,0,0,0,0
412795,2024,1,0,20,63,0,0,48.1864,34.0724,0,0,48.1864,34.0724,0,0,48.1864,34.0724,0,83,34.0724,34.0724,48.1864,84,83,412770,61,73.5,410480,19,22.9,410200,2,2.4,4056752,57,HOESP,0,0,0,0,0,0,0,0,0,0,0
412795,2025,0,0,14,34,0,0,48.1864,34.0724,0,0,48.1864,34.0724,0,0,48.1864,0,0,48,34.0724,34.0724,48.1864,48,48,412770,34,70.8,410480,14,29.2,,,,4056752,34,HOESP,0,0,0,0,0,0,0,0,0,0,0
412796,2023,3,0,4,200,0,0,292.5315,44.3257,0,0,292.5315,44.3257,0,0,292.5315,47.854,0,204,44.3257,44.3257,47.854,207,204,410940,154,75.5,411960,46,22.5,410690,3,1.5,2742047,79,INSTITUTO VIRMOND,3,3,3,0,0,0,0,0,0,0,0
412796,2024,1,1,3,180,3,268.1492,266.7885,44.3257,515.22,268.1492,266.7885,44.3257,515.22,0,0,47.854,0,187,44.3257,44.3257,47.854,188,187,410940,122,65.2,411960,58,31,410420,2,1.1,2742047,61,INSTITUTO VIRMOND,2,2,2,0,0,0,0,0,0,0,0
412796,2025,0,0,4,137,1,336.8623,266.7885,44.3257,0,336.8623,266.7885,44.3257,0,0,292.5315,47.854,0,142,44.3257,44.3257,47.854,142,142,410940,91,64.1,411960,46,32.4,410420,3,2.1,2742047,48,INSTITUTO VIRMOND,2,2,2,0,0,0,0,0,0,0,0
412800,2023,227,0,0,82,26,84.2049,0,95.09,0,84.2049,0,95.09,0,84.2049,0,63.52,0,108,95.09,95.09,84.2049,335,108,410430,81,75,410480,24,22.2,410690,2,1.9,14109,80,HOSPITAL SANTA CASA DE MISERICORDIA,1,1,1,0,0,0,0,0,0,0,0
412800,2024,203,1,1,66,36,84.2049,171.3367,95.09,2048.7974,84.2049,171.3367,95.09,0,84.2049,0,95.09,2048.7974,104,95.09,95.09,84.2049,307,104,410430,66,63.5,410480,36,34.6,172100,1,1,14109,61,HOSPITAL SANTA CASA DE MISERICORDIA,8,4,4,2,2,2,2,0,0,0,0
412800,2025,135,1,1,49,34,84.2049,135.2281,95.09,632.8507,84.2049,135.2281,95.09,632.8507,84.2049,0,95.09,0,85,95.09,95.09,89.6474,220,85,410430,49,57.6,410480,33,38.8,350750,1,1.2,14109,45,HOSPITAL SANTA CASA DE MISERICORDIA,2,1,1,0,0,1,1,0,0,0,0
412810,2023,1507,4,6,0,6,324.5375,162.6369,0,625.516,324.5375,162.6369,0,730.5548,0,0,0,520.4772,16,209.9599,169.0242,520.4772,1523,16,411520,6,37.5,410690,2,12.5,251620,1,6.2,2587165,3,HOSPITAL PARANA,19,19,19,0,0,0,0,0,0,0,0
412810,2024,1375,2,5,0,4,288.7051,162.6369,0,476.6861,408.3859,162.6369,0,793.59,95.2762,0,0,159.7822,11,162.6369,162.6369,127.5292,1386,11,411520,5,45.5,355030,1,9.1,410400,1,9.1,2587165,4,HOSPITAL PARANA,16,16,16,0,0,0,0,0,0,0,0
412810,2025,1042,1,7,0,5,261.4927,162.6369,0,334.5744,261.4927,162.6369,0,334.5744,0,0,0,0,13,162.6369,162.6369,0,1055,13,411520,5,38.5,354140,1,7.7,410420,1,7.7,2587165,4,HOSPITAL PARANA,14,14,14,0,0,0,0,0,0,0,0
412820,2023,671,11,1,0,0,0,235.3945,0,2.6217,0,235.3945,0,2.6217,0,0,0,0,12,2.6217,2.6217,0,683,12,421360,10,83.3,410690,1,8.3,421580,1,8.3,2543044,10,HOSPITAL SAO BRAZ,8,7,7,0,0,0,0,0,0,1,0
