"codmunres","ano","nascidos_condicoes_ameacadoras","nascidos_estabelecimentos_publicos_sih","internacoes_na_macro_1_a_6_dias","internacoes_fora_macro_1_a_6_dias","internacoes_geral_1_a_6_dias","internacoes_na_macro_7_a_27_dias","internacoes_fora_macro_7_a_27_dias","internacoes_geral_7_a_27_dias","internacoes_na_macro_0_dias","internacoes_fora_macro_0_dias","internacoes_geral_0_dias","internacoes_na_macro_geral","internacoes_fora_macro_geral","internacoes_geral_geral","internacoes_fora_macro_0_dias_internado_uti","internacoes_fora_macro_1_a_6_dias_internado_uti","internacoes_fora_macro_7_a_27_dias_internado_uti","internacoes_na_macro_0_dias_internado_uti","internacoes_na_macro_1_a_6_dias_internado_uti","internacoes_na_macro_7_a_27_dias_internado_uti","internacoes_na_macro_geral_internado_uti","internacoes_fora_macro_geral_internado_uti","internacoes_geral_7_a_27_dias_internado_uti","internacoes_geral_1_a_6_dias_internado_uti","internacoes_geral_0_dias_internado_uti","internacoes_geral_geral_internado_uti"
"220217",2017,4,94,0,1,1,2,0,2,0,3,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"220217",2018,3,89,0,0,0,0,2,2,2,4,6,2,6,8,0,0,0,1,0,0,1,0,0,0,1,1
"220217",2019,4,107,1,1,2,2,2,4,0,3,3,3,6,9,2,0,0,0,0,0,0,2,0,0,2,2
"220217",2020,3,101,0,1,1,0,0,0,3,3,6,3,4,7,2,0,0,1,0,0,1,2,0,0,3,3
"220217",2021,2,94,1,1,2,0,0,0,1,3,4,2,4,6,0,0,0,1,0,0,1,0,0,0,1,1
"220220",2012,16,863,5,0,5,4,0,4,14,0,14,23,0,23,0,0,0,7,1,1,9,0,1,1,7,9
"220220",2013,15,691,8,0,8,8,0,8,20,0,20,36,0,36,0,0,0,11,1,0,12,0,0,1,11,12
"220220",2014,11,628,13,0,13,5,0,5,18,0,18,36,0,36,0,0,0,5,0,0,5,0,0,0,5,5
"220220",2015,13,618,13,0,13,7,0,7,18,0,18,38,0,38,0,0,0,9,5,0,14,0,0,5,9,14
"220220",2016,13,423,8,0,8,5,0,5,12,0,12,25,0,25,0,0,0,6,0,0,6,0,0,0,6,6
"220220",2017,8,472,9,1,10,8,0,8,26,0,26,43,1,44,0,0,0,4,3,0,7,0,0,3,4,7
"220220",2018,9,438,4,0,4,6,0,6,34,0,34,44,0,44,0,0,0,6,0,0,6,0,0,0,6,6
"220220",2019,12,516,20,0,20,10,0,10,23,0,23,53,0,53,0,0,0,8,2,0,10,0,0,2,8,10
"220220",2020,16,388,13,0,13,6,0,6,45,0,45,64,0,64,0,0,0,11,1,2,14,0,2,1,11,14
"220220",2021,20,422,13,0,13,3,0,3,62,0,62,78,0,78,0,0,0,13,1,0,14,0,0,1,13,14
"220225",2012,1,19,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
"220225",2013,1,32,1,1,2,0,0,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"220225",2014,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220225",2015,1,32,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220225",2016,0,21,1,0,1,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,1
"220225",2017,1,40,2,0,2,0,0,0,1,1,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"220225",2018,1,35,3,0,3,0,0,0,5,0,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"220225",2019,2,42,2,0,2,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"220225",2020,1,30,1,0,1,2,0,2,2,0,2,5,0,5,0,0,0,0,1,0,1,0,0,1,0,1
"220225",2021,0,41,2,0,2,0,0,0,4,0,4,6,0,6,0,0,0,0,1,0,1,0,0,1,0,1
"220230",2012,7,230,4,1,5,3,2,5,0,3,3,7,6,13,1,1,2,0,0,0,0,4,2,1,1,4
"220230",2013,12,232,1,1,2,3,1,4,1,8,9,5,10,15,6,0,1,0,0,0,0,7,1,0,6,7
"220230",2014,4,223,1,0,1,1,0,1,1,1,2,3,1,4,1,0,0,0,0,0,0,1,0,0,1,1
"220230",2015,7,281,2,0,2,1,2,3,2,4,6,5,6,11,2,0,0,1,0,0,1,2,0,0,3,3
"220230",2016,12,226,5,0,5,0,0,0,0,9,9,5,9,14,2,0,0,0,0,0,0,2,0,0,2,2
"220230",2017,8,207,3,2,5,1,0,1,5,5,10,9,7,16,1,2,0,0,0,0,0,3,0,2,1,3
"220230",2018,5,236,7,1,8,3,0,3,5,5,10,15,6,21,2,1,0,0,0,0,0,3,0,1,2,3
"220230",2019,8,264,8,1,9,0,0,0,5,7,12,13,8,21,1,0,0,0,0,0,0,1,0,0,1,1
"220230",2020,14,232,4,0,4,1,0,1,7,4,11,12,4,16,1,0,0,1,1,0,2,1,0,1,2,3
"220230",2021,10,251,4,0,4,0,0,0,7,9,16,11,9,20,1,0,0,2,2,0,4,1,0,2,3,5
"220240",2012,4,126,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"220240",2013,2,167,0,0,0,1,0,1,0,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,1
"220240",2014,2,154,0,1,1,1,4,5,0,2,2,1,7,8,1,0,0,0,0,0,0,1,0,0,1,1
"220240",2015,3,129,0,1,1,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
"220240",2016,5,120,0,1,1,0,1,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"220240",2017,2,116,1,3,4,0,0,0,1,7,8,2,10,12,2,0,0,0,1,0,1,2,0,1,2,3
"220240",2018,4,124,0,0,0,0,0,0,0,9,9,0,9,9,1,0,0,0,0,0,0,1,0,0,1,1
"220240",2019,1,138,0,5,5,0,0,0,0,3,3,0,8,8,1,1,0,0,0,0,0,2,0,1,1,2
"220240",2020,7,105,0,1,1,0,1,1,0,10,10,0,12,12,4,0,0,0,0,0,0,4,0,0,4,4
"220240",2021,3,129,1,3,4,1,1,2,1,5,6,3,9,12,1,0,1,0,0,0,0,2,1,0,1,2
"220245",2012,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220245",2013,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220245",2014,1,21,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220245",2015,0,24,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220245",2016,2,21,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,1,0,0,1,1
"220245",2017,2,16,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"220245",2018,0,15,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"220245",2019,3,28,0,1,1,0,1,1,0,2,2,0,4,4,1,1,1,0,0,0,0,3,1,1,1,3
"220245",2020,0,47,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"220245",2021,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220250",2012,4,154,1,0,1,2,1,3,5,0,5,8,1,9,0,0,1,0,0,0,0,1,1,0,0,1
"220250",2013,2,160,0,1,1,2,0,2,2,0,2,4,1,5,0,1,0,0,0,0,0,1,0,1,0,1
"220250",2014,2,133,0,1,1,0,1,1,3,3,6,3,5,8,1,0,0,0,0,0,0,1,0,0,1,1
"220250",2015,2,154,1,0,1,1,0,1,3,2,5,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0
"220250",2016,2,170,1,3,4,1,2,3,4,2,6,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0
"220250",2017,9,189,2,0,2,0,0,0,5,3,8,7,3,10,1,0,0,0,1,0,1,1,0,1,1,2
"220250",2018,5,185,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220250",2019,35,179,6,1,7,3,0,3,8,0,8,17,1,18,0,0,0,2,0,0,2,0,0,0,2,2
"220250",2020,34,157,1,1,2,0,0,0,9,1,10,10,2,12,0,1,0,4,0,0,4,1,0,1,4,5
"220250",2021,6,164,3,0,3,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"220253",2012,4,77,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"220253",2013,0,66,1,0,1,0,0,0,6,0,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"220253",2014,0,66,2,1,3,0,0,0,3,0,3,5,1,6,0,0,0,1,0,0,1,0,0,0,1,1
"220253",2015,2,55,0,1,1,0,0,0,0,2,2,0,3,3,0,1,0,0,0,0,0,1,0,1,0,1
"220253",2016,0,59,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220253",2017,1,61,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220253",2018,3,64,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220253",2019,3,75,4,0,4,0,0,0,9,0,9,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"220253",2020,0,55,5,0,5,0,1,1,0,0,0,5,1,6,0,0,1,0,0,0,0,1,1,0,0,1
"220253",2021,1,55,0,0,0,0,0,0,9,0,9,9,0,9,0,0,0,1,0,0,1,0,0,0,1,1
"220255",2012,0,54,0,0,0,0,1,1,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1
"220255",2013,3,42,0,2,2,0,0,0,2,2,4,2,4,6,1,0,0,0,0,0,0,1,0,0,1,1
"220255",2014,3,43,0,0,0,0,0,0,1,3,4,1,3,4,2,0,0,0,0,0,0,2,0,0,2,2
"220255",2015,3,59,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220255",2016,1,27,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220255",2017,3,39,1,0,1,2,0,2,0,2,2,3,2,5,1,0,0,0,0,0,0,1,0,0,1,1
"220255",2018,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220255",2019,0,34,1,0,1,0,0,0,0,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"220255",2020,2,21,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220255",2021,3,28,0,0,0,0,0,0,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"220260",2012,1,287,0,0,0,0,0,0,11,0,11,11,0,11,0,0,0,1,0,0,1,0,0,0,1,1
"220260",2013,8,325,2,0,2,0,0,0,10,0,10,12,0,12,0,0,0,5,1,0,6,0,0,1,5,6
"220260",2014,7,293,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"220260",2015,9,289,6,0,6,2,0,2,12,0,12,20,0,20,0,0,0,2,1,0,3,0,0,1,2,3
"220260",2016,4,289,2,0,2,3,0,3,9,0,9,14,0,14,0,0,0,3,0,0,3,0,0,0,3,3
"220260",2017,1,325,3,0,3,1,0,1,12,0,12,16,0,16,0,0,0,3,0,0,3,0,0,0,3,3
"220260",2018,5,290,3,0,3,3,0,3,24,0,24,30,0,30,0,0,0,3,0,1,4,0,1,0,3,4
"220260",2019,5,311,8,0,8,3,0,3,26,0,26,37,0,37,0,0,0,7,2,0,9,0,0,2,7,9
"220260",2020,10,223,5,0,5,0,0,0,24,0,24,29,0,29,0,0,0,10,1,0,11,0,0,1,10,11
"220260",2021,5,245,6,0,6,2,0,2,27,0,27,35,0,35,0,0,0,4,1,1,6,0,1,1,4,6
"220265",2012,0,83,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220265",2013,2,78,2,0,2,2,0,2,4,0,4,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"220265",2014,0,74,1,1,2,1,0,1,3,0,3,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0
"220265",2015,1,76,0,0,0,0,0,0,7,0,7,7,0,7,0,0,0,1,0,0,1,0,0,0,1,1
"220265",2016,3,83,2,0,2,0,0,0,6,0,6,8,0,8,0,0,0,3,0,0,3,0,0,0,3,3
"220265",2017,5,66,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,3,0,0,3,0,0,0,3,3
"220265",2018,3,71,2,0,2,0,0,0,5,0,5,7,0,7,0,0,0,1,0,0,1,0,0,0,1,1
"220265",2019,3,87,3,0,3,1,0,1,5,0,5,9,0,9,0,0,0,1,0,0,1,0,0,0,1,1
"220265",2020,4,80,7,0,7,0,0,0,7,0,7,14,0,14,0,0,0,1,2,0,3,0,0,2,1,3
"220265",2021,2,67,1,0,1,0,0,0,10,0,10,11,0,11,0,0,0,1,0,0,1,0,0,0,1,1
"220270",2012,12,310,6,0,6,0,0,0,15,1,16,21,1,22,0,0,0,0,0,0,0,0,0,0,0,0
"220270",2013,11,259,4,0,4,5,0,5,51,0,51,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0
"220270",2014,9,238,9,1,10,1,0,1,32,1,33,42,2,44,0,1,0,2,1,0,3,1,0,2,2,4
"220270",2015,12,263,5,1,6,1,0,1,22,3,25,28,4,32,2,0,0,9,1,0,10,2,0,1,11,12
"220270",2016,6,230,6,1,7,0,0,0,19,2,21,25,3,28,2,1,0,11,0,0,11,3,0,1,13,14
"220270",2017,16,263,11,0,11,0,0,0,20,1,21,31,1,32,1,0,0,8,1,0,9,1,0,1,9,10
"220270",2018,9,298,8,0,8,3,1,4,14,2,16,25,3,28,0,0,1,3,1,0,4,1,1,1,3,5
"220270",2019,8,360,12,0,12,4,0,4,17,1,18,33,1,34,0,0,0,6,0,0,6,0,0,0,6,6
"220270",2020,9,330,15,0,15,1,0,1,18,5,23,34,5,39,4,0,0,3,0,0,3,4,0,0,7,7
"220270",2021,8,280,13,0,13,2,1,3,24,1,25,39,2,41,0,0,1,5,1,0,6,1,1,1,5,7
"220271",2012,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220271",2013,1,64,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220271",2014,1,47,0,0,0,1,0,1,1,0,1,2,0,2,0,0,0,1,0,0,1,0,0,0,1,1
"220271",2015,1,56,2,0,2,2,0,2,3,0,3,7,0,7,0,0,0,1,0,1,2,0,1,0,1,2
"220271",2016,0,70,1,0,1,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"220271",2017,1,36,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220271",2018,2,48,0,0,0,1,0,1,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220271",2019,2,40,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,2,0,0,2,0,0,0,2,2
"220271",2020,0,44,2,0,2,0,0,0,2,1,3,4,1,5,0,0,0,0,1,0,1,0,0,1,0,1
"220271",2021,1,54,0,0,0,1,0,1,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220272",2012,0,51,3,1,4,1,0,1,1,1,2,5,2,7,1,0,0,0,0,0,0,1,0,0,1,1
"220272",2013,0,51,2,0,2,0,0,0,5,0,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"220272",2014,0,51,3,0,3,0,0,0,1,1,2,4,1,5,0,0,0,0,1,0,1,0,0,1,0,1
"220272",2015,4,40,2,0,2,0,0,0,4,0,4,6,0,6,0,0,0,3,0,0,3,0,0,0,3,3
"220272",2016,1,38,0,1,1,1,0,1,4,3,7,5,4,9,1,1,0,1,0,0,1,2,0,1,2,3
"220272",2017,1,51,1,0,1,2,0,2,3,1,4,6,1,7,0,0,0,1,0,0,1,0,0,0,1,1
"220272",2018,0,59,4,0,4,0,0,0,6,0,6,10,0,10,0,0,0,1,0,0,1,0,0,0,1,1
"220272",2019,2,101,4,0,4,0,0,0,5,0,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"220272",2020,2,54,1,0,1,0,0,0,4,0,4,5,0,5,0,0,0,1,0,0,1,0,0,0,1,1
"220272",2021,5,57,4,0,4,2,0,2,11,0,11,17,0,17,0,0,0,2,1,0,3,0,0,1,2,3
"220273",2012,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220273",2013,4,50,1,0,1,0,0,0,3,0,3,4,0,4,0,0,0,2,0,0,2,0,0,0,2,2
"220273",2014,2,45,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"220273",2015,0,47,3,0,3,1,0,1,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"220273",2016,0,51,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"220273",2017,2,42,1,0,1,1,0,1,2,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"220273",2018,4,52,2,0,2,3,0,3,8,0,8,13,0,13,0,0,0,2,0,0,2,0,0,0,2,2
"220273",2019,2,50,1,0,1,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"220273",2020,1,51,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,1,0,0,1,0,0,0,1,1
"220273",2021,2,44,1,0,1,0,0,0,7,0,7,8,0,8,0,0,0,1,0,0,1,0,0,0,1,1
"220275",2012,4,78,1,0,1,0,0,0,0,3,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"220275",2013,7,62,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"220275",2014,14,61,2,0,2,0,0,0,2,3,5,4,3,7,2,0,0,0,0,0,0,2,0,0,2,2
"220275",2015,10,49,1,2,3,1,1,2,0,1,1,2,4,6,1,0,0,0,0,0,0,1,0,0,1,1
"220275",2016,7,64,3,1,4,0,1,1,0,4,4,3,6,9,1,0,0,0,0,0,0,1,0,0,1,1
"220275",2017,3,72,0,0,0,1,0,1,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220275",2018,2,81,3,0,3,0,0,0,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"220275",2019,1,57,2,0,2,2,0,2,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"220275",2020,3,61,8,0,8,1,0,1,0,0,0,9,0,9,0,0,0,0,2,0,2,0,0,2,0,2
"220275",2021,3,78,4,0,4,1,0,1,2,1,3,7,1,8,0,0,0,1,1,0,2,0,0,1,1,2
"220277",2012,3,66,3,0,3,0,0,0,1,1,2,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0
"220277",2013,4,63,0,1,1,1,0,1,1,1,2,2,2,4,0,1,0,0,0,0,0,1,0,1,0,1
"220277",2014,4,81,0,0,0,0,0,0,3,3,6,3,3,6,3,0,0,0,0,0,0,3,0,0,3,3
"220277",2015,2,89,1,0,1,1,0,1,0,1,1,2,1,3,1,0,0,0,0,0,0,1,0,0,1,1
"220277",2016,3,78,2,1,3,1,0,1,1,0,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0
"220277",2017,1,96,1,0,1,1,0,1,0,2,2,2,2,4,1,0,0,0,0,0,0,1,0,0,1,1
"220277",2018,4,78,0,1,1,1,0,1,0,4,4,1,5,6,1,0,0,0,0,0,0,1,0,0,1,1
"220277",2019,1,73,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"220277",2020,1,79,2,1,3,1,1,2,0,4,4,3,6,9,1,0,0,0,0,0,0,1,0,0,1,1
"220277",2021,1,85,1,0,1,0,0,0,0,4,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"220280",2012,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220280",2013,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220280",2014,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220280",2015,2,35,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"220280",2016,0,52,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220280",2017,1,52,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"220280",2018,4,44,0,1,1,0,0,0,0,3,3,0,4,4,1,1,0,0,0,0,0,2,0,1,1,2
"220280",2019,1,50,0,3,3,0,0,0,0,4,4,0,7,7,2,0,0,0,0,0,0,2,0,0,2,2
"220280",2020,1,45,0,1,1,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0,1
"220280",2021,4,61,0,2,2,0,0,0,0,3,3,0,5,5,3,0,0,0,0,0,0,3,0,0,3,3
"220285",2012,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220285",2013,1,52,3,1,4,0,0,0,1,3,4,4,4,8,3,1,0,0,0,0,0,4,0,1,3,4
"220285",2014,1,55,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220285",2015,0,58,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
"220285",2016,0,60,1,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,1,0,0,1,0,1
"220285",2017,2,55,4,0,4,0,0,0,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"220285",2018,0,46,0,0,0,1,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"220285",2019,2,48,3,0,3,0,0,0,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"220285",2020,2,42,3,1,4,0,0,0,2,0,2,5,1,6,0,1,0,0,1,0,1,1,0,2,0,2
"220285",2021,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220290",2012,9,164,2,0,2,0,0,0,0,1,1,2,1,3,1,0,0,0,0,0,0,1,0,0,1,1
"220290",2013,8,302,0,1,1,1,0,1,0,3,3,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"220290",2014,12,300,0,0,0,1,0,1,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220290",2015,6,326,1,3,4,0,0,0,0,0,0,1,3,4,0,2,0,0,0,0,0,2,0,2,0,2
"220290",2016,15,318,2,1,3,3,2,5,0,4,4,5,7,12,3,0,1,0,0,0,0,4,1,0,3,4
"220290",2017,4,480,3,3,6,0,0,0,6,4,10,9,7,16,1,2,0,0,0,0,0,3,0,2,1,3
"220290",2018,5,476,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220290",2019,10,399,0,3,3,1,2,3,4,0,4,5,5,10,0,1,2,0,0,0,0,3,2,1,0,3
"220290",2020,11,485,3,2,5,0,0,0,5,1,6,8,3,11,0,0,0,1,0,0,1,0,0,0,1,1
"220290",2021,11,530,1,1,2,5,1,6,10,6,16,16,8,24,0,1,0,1,1,0,2,1,0,2,1,3
"220300",2012,2,11,0,2,2,0,0,0,0,1,1,0,3,3,1,0,0,0,0,0,0,1,0,0,1,1
"220300",2013,1,50,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
"220300",2014,2,68,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220300",2015,4,74,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220300",2016,4,66,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220300",2017,1,73,0,0,0,0,1,1,0,1,1,0,2,2,0,0,1,0,0,0,0,1,1,0,0,1
"220300",2018,2,63,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"220300",2019,2,58,0,0,0,1,0,1,0,2,2,1,2,3,1,0,0,0,0,0,0,1,0,0,1,1
"220300",2020,2,76,0,0,0,0,0,0,1,3,4,1,3,4,1,0,0,1,0,0,1,1,0,0,2,2
"220300",2021,3,36,1,0,1,1,0,1,4,0,4,6,0,6,0,0,0,0,1,0,1,0,0,1,0,1
"220310",2012,2,182,2,0,2,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220310",2013,1,164,4,1,5,2,1,3,1,3,4,7,5,12,2,0,1,0,0,0,0,3,1,0,2,3
"220310",2014,2,123,2,1,3,0,0,0,1,0,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"220310",2015,6,178,5,1,6,1,0,1,3,1,4,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0
"220310",2016,5,171,4,0,4,1,0,1,3,3,6,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0
"220310",2017,1,149,7,1,8,3,0,3,3,0,3,13,1,14,0,1,0,0,0,0,0,1,0,1,0,1
"220310",2018,4,142,8,1,9,2,0,2,3,0,3,13,1,14,0,0,0,0,0,0,0,0,0,0,0,0
"220310",2019,2,181,10,1,11,4,0,4,1,1,2,15,2,17,1,1,0,0,0,0,0,2,0,1,1,2
"220310",2020,3,174,3,1,4,8,0,8,2,0,2,13,1,14,0,1,0,0,0,0,0,1,0,1,0,1
"220310",2021,3,174,6,0,6,2,0,2,6,3,9,14,3,17,1,0,0,2,0,0,2,1,0,0,3,3
"220320",2012,2,183,1,0,1,1,0,1,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"220320",2013,5,178,4,1,5,4,1,5,0,1,1,8,3,11,1,0,1,0,0,0,0,2,1,0,1,2
"220320",2014,4,183,2,1,3,4,0,4,0,0,0,6,1,7,0,1,0,0,0,0,0,1,0,1,0,1
"220320",2015,3,249,1,0,1,3,0,3,0,3,3,4,3,7,1,0,0,0,0,0,0,1,0,0,1,1
"220320",2016,8,217,4,0,4,4,0,4,2,4,6,10,4,14,3,0,0,1,0,0,1,3,0,0,4,4
"220320",2017,6,190,4,1,5,8,0,8,4,3,7,16,4,20,1,1,0,0,0,0,0,2,0,1,1,2
"220320",2018,12,179,5,0,5,3,0,3,5,3,8,13,3,16,2,0,0,0,0,0,0,2,0,0,2,2
"220320",2019,8,191,5,0,5,2,0,2,5,0,5,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"220320",2020,4,189,5,2,7,1,0,1,1,0,1,7,2,9,0,1,0,0,2,0,2,1,0,3,0,3
"220320",2021,2,203,4,0,4,0,1,1,1,4,5,5,5,10,0,0,1,0,0,0,0,1,1,0,0,1
"220323",2012,2,72,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220323",2013,0,74,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"220323",2014,0,54,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
