"codmunres","ano","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal","nascidos"
"311060",2012,0,0,0,0,0,0,298
"311060",2013,0,0,0,0,0,0,344
"311060",2014,0,0,0,0,0,0,333
"311060",2015,0,0,0,0,0,0,318
"311060",2016,0,0,0,0,0,0,325
"311060",2017,0,0,0,0,0,0,360
"311060",2019,0,0,0,0,0,0,332
"311060",2020,0,0,0,0,0,0,351
"311060",2021,0,0,0,0,0,0,295
"311060",2022,0,0,0,0,0,0,344
"311070",2012,0,0,0,0,0,0,140
"311070",2014,0,0,0,0,0,0,149
"311070",2015,0,0,0,0,0,0,159
"311070",2016,0,0,0,0,0,0,161
"311070",2017,0,0,0,0,0,0,135
"311070",2018,0,0,0,0,0,0,142
"311070",2019,0,0,0,0,0,0,135
"311070",2020,0,0,0,0,0,0,142
"311070",2021,0,0,0,0,0,0,152
"311080",2012,0,0,0,0,0,0,42
"311080",2013,0,0,0,0,0,0,32
"311080",2014,0,0,0,0,0,0,40
"311080",2015,0,0,0,0,0,0,41
"311080",2016,0,0,0,0,0,0,43
"311080",2017,0,0,0,0,0,0,45
"311080",2018,0,0,0,0,0,0,41
"311080",2019,0,0,0,0,0,0,40
"311080",2020,0,0,0,0,0,0,29
"311080",2021,0,0,0,0,0,0,27
"311080",2022,0,0,0,0,0,0,33
"311090",2012,0,0,0,0,0,0,232
"311090",2013,0,0,0,0,0,0,169
"311090",2014,0,0,0,0,0,0,178
"311090",2015,0,0,0,0,0,0,190
"311090",2016,0,0,0,0,0,0,178
"311090",2017,0,0,0,0,0,0,193
"311090",2018,0,0,0,0,0,0,177
"311090",2019,0,0,0,0,0,0,178
"311090",2020,0,0,0,0,0,0,174
"311090",2021,0,0,0,0,0,0,177
"311090",2022,0,0,0,0,0,0,150
"311100",2012,0,0,0,0,0,0,229
"311100",2013,0,0,0,0,0,0,197
"311100",2014,0,0,0,0,0,0,183
"311100",2016,0,0,0,0,0,0,196
"311100",2017,0,0,0,0,0,0,179
"311100",2018,0,0,0,0,0,0,200
"311100",2019,0,0,0,0,0,0,178
"311100",2020,0,0,0,0,0,0,212
"311100",2021,0,0,0,0,0,0,232
"311100",2022,0,0,0,0,0,0,204
"311110",2012,0,0,0,0,0,0,195
"311110",2013,0,0,0,0,0,0,199
"311110",2015,0,0,0,0,0,0,182
"311110",2016,0,0,0,0,0,0,178
"311110",2017,0,0,0,0,0,0,161
"311110",2018,0,0,0,0,0,0,178
"311110",2019,0,0,0,0,0,0,164
"311110",2020,0,0,0,0,0,0,160
"311110",2021,0,0,0,0,0,0,148
"311110",2022,0,0,0,0,0,0,158
"311115",2012,0,0,0,0,0,0,43
"311115",2013,0,0,0,0,0,0,49
"311115",2014,0,0,0,0,0,0,46
"311115",2015,0,0,0,0,0,0,45
"311115",2016,0,0,0,0,0,0,43
"311115",2017,0,0,0,0,0,0,57
"311115",2019,0,0,0,0,0,0,44
"311115",2020,0,0,0,0,0,0,41
"311115",2021,0,0,0,0,0,0,31
"311115",2022,0,0,0,0,0,0,47
"311120",2012,0,0,0,0,0,0,633
"311120",2013,0,0,0,0,0,0,608
"311120",2014,0,0,0,0,0,0,585
"311120",2015,0,0,0,0,0,0,575
"311120",2016,0,0,0,0,0,0,557
"311120",2018,0,0,0,0,0,0,607
"311120",2019,0,0,0,0,0,0,589
"311120",2020,0,0,0,0,0,0,571
"311120",2021,0,0,0,0,0,0,583
"311120",2022,0,0,0,0,0,0,572
"311130",2012,0,0,0,0,0,0,123
"311130",2013,0,0,0,0,0,0,129
"311130",2014,0,0,0,0,0,0,125
"311130",2015,0,0,0,0,0,0,122
"311130",2016,0,0,0,0,0,0,115
"311130",2017,0,0,0,0,0,0,145
"311130",2018,0,0,0,0,0,0,161
"311130",2019,0,0,0,0,0,0,123
"311130",2020,0,0,0,0,0,0,141
"311130",2021,0,0,0,0,0,0,119
"311130",2022,0,0,0,0,0,0,119
"311140",2012,0,0,0,0,0,0,100
"311140",2013,0,0,0,0,0,0,98
"311140",2014,0,0,0,0,0,0,112
"311140",2015,0,0,0,0,0,0,125
"311140",2016,0,0,0,0,0,0,115
"311140",2017,0,0,0,0,0,0,93
"311140",2018,0,0,0,0,0,0,126
"311140",2019,0,0,0,0,0,0,111
"311140",2020,0,0,0,0,0,0,128
"311140",2021,0,0,0,0,0,0,99
"311140",2022,0,0,0,0,0,0,90
"311150",2012,0,0,0,0,0,0,225
"311150",2014,0,0,0,0,0,0,201
"311150",2015,0,0,0,0,0,0,244
"311150",2016,0,0,0,0,0,0,218
"311150",2018,0,0,0,0,0,0,206
"311150",2019,0,0,0,0,0,0,199
"311150",2020,0,0,0,0,0,0,169
"311150",2021,0,0,0,0,0,0,170
"311150",2022,0,0,0,0,0,0,177
"311160",2012,0,0,0,0,0,0,319
"311160",2013,0,0,0,0,0,0,328
"311160",2014,0,0,0,0,0,0,325
"311160",2015,0,0,0,0,0,0,322
"311160",2016,0,0,0,0,0,0,283
"311160",2017,0,0,0,0,0,0,289
"311160",2018,0,0,0,0,0,0,302
"311160",2019,0,0,0,0,0,0,295
"311160",2020,0,0,0,0,0,0,304
"311160",2021,0,0,0,0,0,0,275
"311160",2022,0,0,0,0,0,0,258
"311170",2012,0,0,0,0,0,0,51
"311170",2013,0,0,0,0,0,0,66
"311170",2014,0,0,0,0,0,0,49
"311170",2015,0,0,0,0,0,0,70
"311170",2016,0,0,0,0,0,0,43
"311170",2017,0,0,0,0,0,0,49
"311170",2018,0,0,0,0,0,0,70
"311170",2019,0,0,0,0,0,0,47
"311170",2020,0,0,0,0,0,0,63
"311170",2021,0,0,0,0,0,0,39
"311170",2022,0,0,0,0,0,0,52
"311180",2012,0,0,0,0,0,0,141
"311180",2013,0,0,0,0,0,0,132
"311180",2014,0,0,0,0,0,0,120
"311180",2015,0,0,0,0,0,0,139
"311180",2016,0,0,0,0,0,0,119
"311180",2017,0,0,0,0,0,0,135
"311180",2018,0,0,0,0,0,0,113
"311180",2019,0,0,0,0,0,0,108
"311180",2020,0,0,0,0,0,0,124
"311180",2021,0,0,0,0,0,0,119
"311180",2022,0,0,0,0,0,0,109
"311190",2012,0,0,0,0,0,0,64
"311190",2013,0,0,0,0,0,0,59
"311190",2014,0,0,0,0,0,0,56
"311190",2015,0,0,0,0,0,0,63
"311190",2016,0,0,0,0,0,0,44
"311190",2017,0,0,0,0,0,0,60
"311190",2018,0,0,0,0,0,0,49
"311190",2019,0,0,0,0,0,0,58
"311190",2020,0,0,0,0,0,0,41
"311190",2021,0,0,0,0,0,0,46
"311190",2022,0,0,0,0,0,0,51
"311200",2012,0,0,0,0,0,0,147
"311200",2013,0,0,0,0,0,0,142
"311200",2014,0,0,0,0,0,0,143
"311200",2016,0,0,0,0,0,0,125
"311200",2017,0,0,0,0,0,0,117
"311200",2018,0,0,0,0,0,0,135
"311200",2019,0,0,0,0,0,0,107
"311200",2020,0,0,0,0,0,0,150
"311200",2021,0,0,0,0,0,0,110
"311200",2022,0,0,0,0,0,0,117
"311205",2012,0,0,0,0,0,0,56
"311205",2013,0,0,0,0,0,0,37
"311205",2014,0,0,0,0,0,0,49
"311205",2015,0,0,0,0,0,0,47
"311205",2016,0,0,0,0,0,0,53
"311205",2017,0,0,0,0,0,0,60
"311205",2018,0,0,0,0,0,0,45
"311205",2019,0,0,0,0,0,0,55
"311205",2020,0,0,0,0,0,0,39
"311205",2021,0,0,0,0,0,0,54
"311205",2022,0,0,0,0,0,0,50
"311210",2012,0,0,0,0,0,0,70
"311210",2013,0,0,0,0,0,0,58
"311210",2014,0,0,0,0,0,0,75
"311210",2015,0,0,0,0,0,0,71
"311210",2016,0,0,0,0,0,0,73
"311210",2017,0,0,0,0,0,0,83
"311210",2018,0,0,0,0,0,0,95
"311210",2019,0,0,0,0,0,0,89
"311210",2020,0,0,0,0,0,0,81
"311210",2021,0,0,0,0,0,0,86
"311210",2022,0,0,0,0,0,0,67
"311220",2012,0,0,0,0,0,0,37
"311220",2013,0,0,0,0,0,0,38
"311220",2014,0,0,0,0,0,0,35
"311220",2015,0,0,0,0,0,0,51
"311220",2016,0,0,0,0,0,0,42
"311220",2017,0,0,0,0,0,0,40
"311220",2018,0,0,0,0,0,0,43
"311220",2019,0,0,0,0,0,0,50
"311220",2020,0,0,0,0,0,0,38
"311220",2021,0,0,0,0,0,0,47
"311220",2022,0,0,0,0,0,0,36
"311230",2012,0,0,0,0,0,0,532
"311230",2013,0,0,0,0,0,0,582
"311230",2014,0,0,0,0,0,0,540
"311230",2015,0,0,0,0,0,0,476
"311230",2016,0,0,0,0,0,0,590
"311230",2017,0,0,0,0,0,0,591
"311230",2018,0,0,0,0,0,0,637
"311230",2019,0,0,0,0,0,0,586
"311230",2020,0,0,0,0,0,0,571
"311230",2021,0,0,0,0,0,0,589
"311230",2022,0,0,0,0,0,0,520
"311240",2012,0,0,0,0,0,0,71
"311240",2013,0,0,0,0,0,0,79
"311240",2014,0,0,0,0,0,0,80
"311240",2015,0,0,0,0,0,0,87
"311240",2016,0,0,0,0,0,0,70
"311240",2017,0,0,0,0,0,0,61
"311240",2018,0,0,0,0,0,0,75
"311240",2019,0,0,0,0,0,0,74
"311240",2020,0,0,0,0,0,0,67
"311240",2021,0,0,0,0,0,0,76
"311240",2022,0,0,0,0,0,0,96
"311250",2012,0,0,0,0,0,0,107
"311250",2013,0,0,0,0,0,0,114
"311250",2014,0,0,0,0,0,0,116
"311250",2015,0,0,0,0,0,0,134
"311250",2017,0,0,0,0,0,0,123
"311250",2018,0,0,0,0,0,0,134
"311250",2019,0,0,0,0,0,0,111
"311250",2020,0,0,0,0,0,0,98
"311250",2021,0,0,0,0,0,0,105
"311250",2022,0,0,0,0,0,0,96
"311260",2012,0,0,0,0,0,0,165
"311260",2013,0,0,0,0,0,0,170
"311260",2014,0,0,0,0,0,0,141
"311260",2015,0,0,0,0,0,0,154
"311260",2016,0,0,0,0,0,0,150
"311260",2017,0,0,0,0,0,0,167
"311260",2018,0,0,0,0,0,0,176
"311260",2019,0,0,0,0,0,0,155
"311260",2020,0,0,0,0,0,0,158
"311260",2022,0,0,0,0,0,0,151
"311265",2012,0,0,0,0,0,0,57
"311265",2013,0,0,0,0,0,0,56
"311265",2014,0,0,0,0,0,0,72
"311265",2015,0,0,0,0,0,0,57
"311265",2016,0,0,0,0,0,0,58
"311265",2017,0,0,0,0,0,0,68
"311265",2018,0,0,0,0,0,0,57
"311265",2019,0,0,0,0,0,0,54
"311265",2020,0,0,0,0,0,0,52
"311265",2021,0,0,0,0,0,0,50
"311265",2022,0,0,0,0,0,0,50
"311270",2012,0,0,0,0,0,0,175
"311270",2013,0,0,0,0,0,0,190
"311270",2014,0,0,0,0,0,0,196
"311270",2015,0,0,0,0,0,0,185
"311270",2016,0,0,0,0,0,0,168
"311270",2017,0,0,0,0,0,0,186
"311270",2018,0,0,0,0,0,0,231
"311270",2020,0,0,0,0,0,0,214
"311270",2021,0,0,0,0,0,0,210
"311270",2022,0,0,0,0,0,0,205
"311280",2012,0,0,0,0,0,0,65
"311280",2013,0,0,0,0,0,0,85
"311280",2014,0,0,0,0,0,0,81
"311280",2015,0,0,0,0,0,0,88
"311280",2016,0,0,0,0,0,0,98
"311280",2017,0,0,0,0,0,0,101
"311280",2019,0,0,0,0,0,0,104
"311280",2020,0,0,0,0,0,0,128
"311280",2021,0,0,0,0,0,0,131
"311280",2022,0,0,0,0,0,0,130
"311290",2012,0,0,0,0,0,0,109
"311290",2013,0,0,0,0,0,0,115
"311290",2014,0,0,0,0,0,0,119
"311290",2015,0,0,0,0,0,0,123
"311290",2016,0,0,0,0,0,0,137
"311290",2017,0,0,0,0,0,0,125
"311290",2018,0,0,0,0,0,0,116
"311290",2019,0,0,0,0,0,0,110
"311290",2020,0,0,0,0,0,0,102
"311290",2021,0,0,0,0,0,0,130
"311290",2022,0,0,0,0,0,0,114
"311300",2012,0,0,0,0,0,0,265
"311300",2013,0,0,0,0,0,0,272
"311300",2014,0,0,0,0,0,0,266
"311300",2015,0,0,0,0,0,0,257
"311300",2016,0,0,0,0,0,0,258
"311300",2017,0,0,0,0,0,0,276
"311300",2018,0,0,0,0,0,0,268
"311300",2020,0,0,0,0,0,0,238
"311300",2021,0,0,0,0,0,0,255
"311300",2022,0,0,0,0,0,0,211
"311310",2012,0,0,0,0,0,0,30
"311310",2013,0,0,0,0,0,0,23
"311310",2014,0,0,0,0,0,0,25
"311310",2015,0,0,0,0,0,0,25
"311310",2016,0,0,0,0,0,0,22
"311310",2017,0,0,0,0,0,0,25
"311310",2018,0,0,0,0,0,0,28
"311310",2020,0,0,0,0,0,0,23
"311310",2021,0,0,0,0,0,0,30
"311310",2022,0,0,0,0,0,0,20
"311320",2012,0,0,0,0,0,0,224
"311320",2013,0,0,0,0,0,0,311
"311320",2014,0,0,0,0,0,0,278
"311320",2015,0,0,0,0,0,0,315
"311320",2016,0,0,0,0,0,0,303
"311320",2018,0,0,0,0,0,0,273
"311320",2019,0,0,0,0,0,0,291
"311320",2020,0,0,0,0,0,0,290
"311320",2021,0,0,0,0,0,0,255
"311320",2022,0,0,0,0,0,0,245
"311330",2012,0,0,0,0,0,0,435
"311330",2013,0,0,0,0,0,0,411
"311330",2014,0,0,0,0,0,0,433
"311330",2015,0,0,0,0,0,0,425
"311330",2016,0,0,0,0,0,0,398
"311330",2017,0,0,0,0,0,0,415
"311330",2018,0,0,0,0,0,0,451
"311330",2019,0,0,0,0,0,0,392
"311330",2020,0,0,0,0,0,0,371
"311330",2021,0,0,0,0,0,0,417
"311330",2022,0,0,0,0,0,0,357
"311340",2012,0,0,0,0,0,0,1098
"311340",2014,0,0,0,0,0,0,1227
"311340",2015,0,0,0,0,0,0,1170
"311340",2019,0,0,0,0,0,0,1152
"311340",2020,0,0,0,0,0,0,1175
"311340",2021,0,0,0,0,0,0,1137
"311340",2022,0,0,0,0,0,0,1119
"311350",2012,0,0,0,0,0,0,99
"311350",2013,0,0,0,0,0,0,94
"311350",2014,0,0,0,0,0,0,76
"311350",2015,0,0,0,0,0,0,93
"311350",2016,0,0,0,0,0,0,98
"311350",2017,0,0,0,0,0,0,90
"311350",2018,0,0,0,0,0,0,81
"311350",2019,0,0,0,0,0,0,90
"311350",2020,0,0,0,0,0,0,85
"311350",2021,0,0,0,0,0,0,91
"311350",2022,0,0,0,0,0,0,86
"311360",2012,0,0,0,0,0,0,76
"311360",2013,0,0,0,0,0,0,103
"311360",2014,0,0,0,0,0,0,78
"311360",2015,0,0,0,0,0,0,73
"311360",2016,0,0,0,0,0,0,71
"311360",2017,0,0,0,0,0,0,68
"311360",2018,0,0,0,0,0,0,82
"311360",2019,0,0,0,0,0,0,72
"311360",2020,0,0,0,0,0,0,60
"311360",2021,0,0,0,0,0,0,67
"311360",2022,0,0,0,0,0,0,61
"311370",2012,0,0,0,0,0,0,236
"311370",2013,0,0,0,0,0,0,223
"311370",2014,0,0,0,0,0,0,247
"311370",2015,0,0,0,0,0,0,240
"311370",2017,0,0,0,0,0,0,213
"311370",2019,0,0,0,0,0,0,227
"311370",2021,0,0,0,0,0,0,230
"311370",2022,0,0,0,0,0,0,223
"311380",2012,0,0,0,0,0,0,34
"311380",2013,0,0,0,0,0,0,27
"311380",2014,0,0,0,0,0,0,36
"311380",2015,0,0,0,0,0,0,39
"311380",2016,0,0,0,0,0,0,38
"311380",2017,0,0,0,0,0,0,30
"311380",2018,0,0,0,0,0,0,36
"311380",2019,0,0,0,0,0,0,28
"311380",2020,0,0,0,0,0,0,33
"311380",2021,0,0,0,0,0,0,34
"311380",2022,0,0,0,0,0,0,39
"311390",2012,0,0,0,0,0,0,149
"311390",2013,0,0,0,0,0,0,133
"311390",2014,0,0,0,0,0,0,114
"311390",2015,0,0,0,0,0,0,129
"311390",2016,0,0,0,0,0,0,119
"311390",2017,0,0,0,0,0,0,134
"311390",2018,0,0,0,0,0,0,127
"311390",2019,0,0,0,0,0,0,142
"311390",2020,0,0,0,0,0,0,135
"311390",2022,0,0,0,0,0,0,142
"311400",2012,0,0,0,0,0,0,93
"311400",2013,0,0,0,0,0,0,92
"311400",2014,0,0,0,0,0,0,103
"311400",2015,0,0,0,0,0,0,88
"311400",2016,0,0,0,0,0,0,84
"311400",2017,0,0,0,0,0,0,94
"311400",2018,0,0,0,0,0,0,99
"311400",2019,0,0,0,0,0,0,94
"311400",2020,0,0,0,0,0,0,106
"311400",2021,0,0,0,0,0,0,90
"311400",2022,0,0,0,0,0,0,102
"311410",2012,0,0,0,0,0,0,128
"311410",2013,0,0,0,0,0,0,157
"311410",2014,0,0,0,0,0,0,153
"311410",2015,0,0,0,0,0,0,158
"311410",2016,0,0,0,0,0,0,156
"311410",2017,0,0,0,0,0,0,157
"311410",2018,0,0,0,0,0,0,163
"311410",2019,0,0,0,0,0,0,136
"311410",2020,0,0,0,0,0,0,152
"311410",2021,0,0,0,0,0,0,136
"311410",2022,0,0,0,0,0,0,153
"311420",2012,0,0,0,0,0,0,260
"311420",2013,0,0,0,0,0,0,268
"311420",2014,0,0,0,0,0,0,279
"311420",2015,0,0,0,0,0,0,287
"311420",2016,0,0,0,0,0,0,252
"311420",2017,0,0,0,0,0,0,262
"311420",2018,0,0,0,0,0,0,296
"311420",2019,0,0,0,0,0,0,285
"311420",2020,0,0,0,0,0,0,283
"311420",2022,0,0,0,0,0,0,281
"311430",2013,0,0,0,0,0,0,347
"311430",2014,0,0,0,0,0,0,349
"311430",2015,0,0,0,0,0,0,380
"311430",2016,0,0,0,0,0,0,366
"311430",2017,0,0,0,0,0,0,343
"311430",2018,0,0,0,0,0,0,345
"311430",2019,0,0,0,0,0,0,360
"311430",2021,0,0,0,0,0,0,278
"311430",2022,0,0,0,0,0,0,263
"311440",2012,0,0,0,0,0,0,232
"311440",2013,0,0,0,0,0,0,200
"311440",2014,0,0,0,0,0,0,220
"311440",2016,0,0,0,0,0,0,193
"311440",2017,0,0,0,0,0,0,196
"311440",2018,0,0,0,0,0,0,218
"311440",2019,0,0,0,0,0,0,225
"311440",2020,0,0,0,0,0,0,193
"311440",2021,0,0,0,0,0,0,215
"311440",2022,0,0,0,0,0,0,186
"311450",2012,0,0,0,0,0,0,198
"311450",2013,0,0,0,0,0,0,195
"311450",2014,0,0,0,0,0,0,215
"311450",2015,0,0,0,0,0,0,247
"311450",2016,0,0,0,0,0,0,211
"311450",2017,0,0,0,0,0,0,236
"311450",2019,0,0,0,0,0,0,216
"311450",2020,0,0,0,0,0,0,206
"311450",2021,0,0,0,0,0,0,216
"311450",2022,0,0,0,0,0,0,226
"311455",2012,0,0,0,0,0,0,108
"311455",2013,0,0,0,0,0,0,94
"311455",2014,0,0,0,0,0,0,117
"311455",2015,0,0,0,0,0,0,121
"311455",2016,0,0,0,0,0,0,102
"311455",2018,0,0,0,0,0,0,118
"311455",2020,0,0,0,0,0,0,86
"311455",2021,0,0,0,0,0,0,82
"311455",2022,0,0,0,0,0,0,72
"311460",2012,0,0,0,0,0,0,36
"311460",2013,0,0,0,0,0,0,48
"311460",2014,0,0,0,0,0,0,45
"311460",2015,0,0,0,0,0,0,35
"311460",2016,0,0,0,0,0,0,46
"311460",2017,0,0,0,0,0,0,63
"311460",2018,0,0,0,0,0,0,39
"311460",2019,0,0,0,0,0,0,47
"311460",2020,0,0,0,0,0,0,47
"311460",2021,0,0,0,0,0,0,56
"311460",2022,0,0,0,0,0,0,43
"311470",2012,0,0,0,0,0,0,34
"311470",2013,0,0,0,0,0,0,47
"311470",2014,0,0,0,0,0,0,48
"311470",2015,0,0,0,0,0,0,37
"311470",2016,0,0,0,0,0,0,39
"311470",2017,0,0,0,0,0,0,34
"311470",2018,0,0,0,0,0,0,45
"311470",2019,0,0,0,0,0,0,38
"311470",2020,0,0,0,0,0,0,37
"311470",2021,0,0,0,0,0,0,25
"311470",2022,0,0,0,0,0,0,30
"311480",2012,0,0,0,0,0,0,45
"311480",2013,0,0,0,0,0,0,44
"311480",2014,0,0,0,0,0,0,36
"311480",2015,0,0,0,0,0,0,37
"311480",2016,0,0,0,0,0,0,40
"311480",2017,0,0,0,0,0,0,50
"311480",2018,0,0,0,0,0,0,33
"311480",2019,0,0,0,0,0,0,43
"311480",2020,0,0,0,0,0,0,40
"311480",2021,0,0,0,0,0,0,42
"311480",2022,0,0,0,0,0,0,22
"311490",2012,0,0,0,0,0,0,17
"311490",2013,0,0,0,0,0,0,19
"311490",2014,0,0,0,0,0,0,21
"311490",2015,0,0,0,0,0,0,30
"311490",2016,0,0,0,0,0,0,20
"311490",2017,0,0,0,0,0,0,20
"311490",2018,0,0,0,0,0,0,24
"311490",2019,0,0,0,0,0,0,18
"311490",2020,0,0,0,0,0,0,21
"311490",2021,0,0,0,0,0,0,22
"311490",2022,0,0,0,0,0,0,27
"311500",2012,0,0,0,0,0,0,23
"311500",2013,0,0,0,0,0,0,26
"311500",2014,0,0,0,0,0,0,35
"311500",2015,0,0,0,0,0,0,24
"311500",2016,0,0,0,0,0,0,34
"311500",2017,0,0,0,0,0,0,32
"311500",2018,0,0,0,0,0,0,36
"311500",2019,0,0,0,0,0,0,36
"311500",2020,0,0,0,0,0,0,30
"311500",2021,0,0,0,0,0,0,35
"311500",2022,0,0,0,0,0,0,20
"311510",2012,0,0,0,0,0,0,230
"311510",2013,0,0,0,0,0,0,217
"311510",2014,0,0,0,0,0,0,216
"311510",2015,0,0,0,0,0,0,229
"311510",2016,0,0,0,0,0,0,229
"311510",2017,0,0,0,0,0,0,212
"311510",2018,0,0,0,0,0,0,218
"311510",2019,0,0,0,0,0,0,212
"311510",2020,0,0,0,0,0,0,220
"311510",2021,0,0,0,0,0,0,212
"311510",2022,0,0,0,0,0,0,207
"311520",2012,0,0,0,0,0,0,29
"311520",2013,0,0,0,0,0,0,28
"311520",2014,0,0,0,0,0,0,31
"311520",2015,0,0,0,0,0,0,29
"311520",2016,0,0,0,0,0,0,22
"311520",2017,0,0,0,0,0,0,29
"311520",2018,0,0,0,0,0,0,28
"311520",2019,0,0,0,0,0,0,33
"311520",2020,0,0,0,0,0,0,28
"311520",2021,0,0,0,0,0,0,30
"311520",2022,0,0,0,0,0,0,27
"311530",2013,0,0,0,0,0,0,741
"311530",2016,0,0,0,0,0,0,791
"311530",2019,0,0,0,0,0,0,749
"311530",2022,0,0,0,0,0,0,627
"311535",2012,0,0,0,0,0,0,70
"311535",2013,0,0,0,0,0,0,66
"311535",2014,0,0,0,0,0,0,64
"311535",2016,0,0,0,0,0,0,50
"311535",2018,0,0,0,0,0,0,76
"311535",2019,0,0,0,0,0,0,81
"311535",2021,0,0,0,0,0,0,69
"311535",2022,0,0,0,0,0,0,54
"311540",2012,0,0,0,0,0,0,34
"311540",2013,0,0,0,0,0,0,27
"311540",2014,0,0,0,0,0,0,36
"311540",2015,0,0,0,0,0,0,31
"311540",2016,0,0,0,0,0,0,33
"311540",2017,0,0,0,0,0,0,27
"311540",2018,0,0,0,0,0,0,37
"311540",2019,0,0,0,0,0,0,35
"311540",2020,0,0,0,0,0,0,38
"311540",2021,0,0,0,0,0,0,35
"311540",2022,0,0,0,0,0,0,36
"311545",2012,0,0,0,0,0,0,120
"311545",2013,0,0,0,0,0,0,131
"311545",2014,0,0,0,0,0,0,151
"311545",2015,0,0,0,0,0,0,144
"311545",2016,0,0,0,0,0,0,128
"311545",2017,0,0,0,0,0,0,139
"311545",2018,0,0,0,0,0,0,138
"311545",2019,0,0,0,0,0,0,132
"311545",2020,0,0,0,0,0,0,107
"311545",2021,0,0,0,0,0,0,123
"311545",2022,0,0,0,0,0,0,105
"311547",2012,0,0,0,0,0,0,73
"311547",2013,0,0,0,0,0,0,66
"311547",2014,0,0,0,0,0,0,48
"311547",2015,0,0,0,0,0,0,45
"311547",2016,0,0,0,0,0,0,53
"311547",2017,0,0,0,0,0,0,68
"311547",2018,0,0,0,0,0,0,46
"311547",2019,0,0,0,0,0,0,50
"311547",2020,0,0,0,0,0,0,48
"311547",2021,0,0,0,0,0,0,48
"311547",2022,0,0,0,0,0,0,60
"311550",2012,0,0,0,0,0,0,254
"311550",2013,0,0,0,0,0,0,241
"311550",2015,0,0,0,0,0,0,276
"311550",2016,0,0,0,0,0,0,213
"311550",2017,0,0,0,0,0,0,230
"311550",2018,0,0,0,0,0,0,236
"311550",2019,0,0,0,0,0,0,232
"311550",2020,0,0,0,0,0,0,239
"311550",2022,0,0,0,0,0,0,210
"311560",2012,0,0,0,0,0,0,14
"311560",2013,0,0,0,0,0,0,12
"311560",2014,0,0,0,0,0,0,8
"311560",2015,0,0,0,0,0,0,14
"311560",2016,0,0,0,0,0,0,10
"311560",2017,0,0,0,0,0,0,6
"311560",2018,0,0,0,0,0,0,7
"311560",2019,0,0,0,0,0,0,2
"311560",2020,0,0,0,0,0,0,10
"311560",2021,0,0,0,0,0,0,6
"311560",2022,0,0,0,0,0,0,11
"311570",2012,0,0,0,0,0,0,47
"311570",2013,0,0,0,0,0,0,82
"311570",2014,0,0,0,0,0,0,61
"311570",2015,0,0,0,0,0,0,96
"311570",2016,0,0,0,0,0,0,80
"311570",2017,0,0,0,0,0,0,79
"311570",2018,0,0,0,0,0,0,110
"311570",2019,0,0,0,0,0,0,74
"311570",2020,0,0,0,0,0,0,80
"311570",2022,0,0,0,0,0,0,84
"311580",2012,0,0,0,0,0,0,90
"311580",2013,0,0,0,0,0,0,82
"311580",2014,0,0,0,0,0,0,116
"311580",2015,0,0,0,0,0,0,107
"311580",2016,0,0,0,0,0,0,106
"311580",2017,0,0,0,0,0,0,102
"311580",2018,0,0,0,0,0,0,119
"311580",2019,0,0,0,0,0,0,80
"311580",2020,0,0,0,0,0,0,98
"311580",2021,0,0,0,0,0,0,109
"311580",2022,0,0,0,0,0,0,95
"311590",2012,0,0,0,0,0,0,26
"311590",2013,0,0,0,0,0,0,24
"311590",2014,0,0,0,0,0,0,21
"311590",2015,0,0,0,0,0,0,30
"311590",2016,0,0,0,0,0,0,27
"311590",2017,0,0,0,0,0,0,39
"311590",2018,0,0,0,0,0,0,38
"311590",2019,0,0,0,0,0,0,27
"311590",2020,0,0,0,0,0,0,37
"311590",2021,0,0,0,0,0,0,32
"311590",2022,0,0,0,0,0,0,39
"311600",2012,0,0,0,0,0,0,74
"311600",2013,0,0,0,0,0,0,66
"311600",2014,0,0,0,0,0,0,81
"311600",2015,0,0,0,0,0,0,84
"311600",2016,0,0,0,0,0,0,65
"311600",2017,0,0,0,0,0,0,79
"311600",2018,0,0,0,0,0,0,90
"311600",2019,0,0,0,0,0,0,92
"311600",2020,0,0,0,0,0,0,93
"311600",2021,0,0,0,0,0,0,78
"311610",2012,0,0,0,0,0,0,146
"311610",2013,0,0,0,0,0,0,129
"311610",2014,0,0,0,0,0,0,138
"311610",2015,0,0,0,0,0,0,102
"311610",2016,0,0,0,0,0,0,102
"311610",2017,0,0,0,0,0,0,107
"311610",2019,0,0,0,0,0,0,110
"311610",2020,0,0,0,0,0,0,88
"311610",2021,0,0,0,0,0,0,94
"311610",2022,0,0,0,0,0,0,93
"311615",2012,0,0,0,0,0,0,184
"311615",2013,0,0,0,0,0,0,187
"311615",2014,0,0,0,0,0,0,198
"311615",2015,0,0,0,0,0,0,192
"311615",2017,0,0,0,0,0,0,178
"311615",2018,0,0,0,0,0,0,189
"311615",2020,0,0,0,0,0,0,195
"311615",2021,0,0,0,0,0,0,207
"311615",2022,0,0,0,0,0,0,222
"311620",2012,0,0,0,0,0,0,27
"311620",2013,0,0,0,0,0,0,19
"311620",2014,0,0,0,0,0,0,30
"311620",2015,0,0,0,0,0,0,28
"311620",2016,0,0,0,0,0,0,27
"311620",2017,0,0,0,0,0,0,24
"311620",2018,0,0,0,0,0,0,29
