"","codmunres","ano","Obito_MIF_investigado_com_Ficha_Sintese","Obito_MIF_investigado_sem_Ficha_Sintese","TOTAL_OBITOS_MULHER_IDADE_FERTIL"
"6716","210390",2019,4,0,4
"6717","210390",2020,3,0,3
"6718","210390",2021,3,0,3
"6719","210390",2022,4,0,4
"6720","210390",2023,3,0,3
"6721","210390",2024,2,0,2
"6722","210400",2012,3,0,3
"6723","210400",2013,5,0,5
"6724","210400",2014,3,1,7
"6725","210400",2015,3,0,3
"6726","210400",2016,6,0,6
"6727","210400",2017,9,0,9
"6728","210400",2018,3,0,3
"6729","210400",2019,6,0,6
"6730","210400",2020,9,0,9
"6731","210400",2021,10,0,10
"6732","210400",2022,5,0,5
"6733","210400",2023,2,0,2
"6734","210400",2024,8,0,8
"6735","210405",2012,8,0,8
"6736","210405",2013,9,0,9
"6737","210405",2014,9,0,9
"6738","210405",2015,11,0,11
"6739","210405",2016,14,0,14
"6740","210405",2017,13,0,13
"6741","210405",2018,17,0,17
"6742","210405",2019,11,0,11
"6743","210405",2020,12,0,12
"6744","210405",2021,20,0,20
"6745","210405",2022,12,0,12
"6746","210405",2023,18,0,18
"6747","210405",2024,16,0,16
"6748","210407",2012,0,0,2
"6749","210407",2013,0,0,5
"6750","210407",2014,0,0,0
"6751","210407",2015,0,0,0
"6752","210407",2016,2,0,3
"6753","210407",2017,2,0,2
"6754","210407",2018,0,0,0
"6755","210407",2019,2,0,2
"6756","210407",2020,0,0,3
"6757","210407",2021,0,1,6
"6758","210407",2022,2,0,2
"6759","210407",2023,5,0,6
"6760","210407",2024,0,0,2
"6761","210408",2012,0,0,2
"6762","210408",2013,0,1,2
"6763","210408",2014,0,0,2
"6764","210408",2015,0,0,4
"6765","210408",2016,0,1,3
"6766","210408",2017,4,0,4
"6767","210408",2018,2,0,2
"6768","210408",2019,4,0,4
"6769","210408",2020,6,0,6
"6770","210408",2021,4,0,4
"6771","210408",2022,2,0,3
"6772","210408",2023,0,0,4
"6773","210408",2024,1,0,4
"6774","210409",2012,0,0,1
"6775","210409",2013,4,0,4
"6776","210409",2014,5,0,7
"6777","210409",2015,1,0,1
"6778","210409",2016,6,0,7
"6779","210409",2017,2,0,2
"6780","210409",2018,4,0,4
"6781","210409",2019,7,0,7
"6782","210409",2020,5,0,6
"6783","210409",2021,5,0,5
"6784","210409",2022,5,0,6
"6785","210409",2023,6,0,6
"6786","210409",2024,3,0,4
"6787","210410",2012,0,0,3
"6788","210410",2013,4,0,4
"6789","210410",2014,5,0,5
"6790","210410",2015,7,0,7
"6791","210410",2016,0,0,6
"6792","210410",2017,5,0,5
"6793","210410",2018,3,0,3
"6794","210410",2019,3,0,3
"6795","210410",2020,2,0,2
"6796","210410",2021,7,0,7
"6797","210410",2022,7,0,7
"6798","210410",2023,3,0,3
"6799","210410",2024,2,0,2
"6800","210420",2012,0,3,4
"6801","210420",2013,1,1,4
"6802","210420",2014,0,3,8
"6803","210420",2015,3,4,8
"6804","210420",2016,3,3,7
"6805","210420",2017,4,0,4
"6806","210420",2018,9,0,9
"6807","210420",2019,1,0,1
"6808","210420",2020,10,0,12
"6809","210420",2021,1,0,1
"6810","210420",2022,0,1,3
"6811","210420",2023,0,3,7
"6812","210420",2024,0,0,3
"6813","210430",2012,2,0,4
"6814","210430",2013,2,0,5
"6815","210430",2014,0,0,4
"6816","210430",2015,1,0,1
"6817","210430",2016,2,0,2
"6818","210430",2017,4,0,4
"6819","210430",2018,2,0,2
"6820","210430",2019,3,0,4
"6821","210430",2020,4,0,5
"6822","210430",2021,3,0,3
"6823","210430",2022,3,0,3
"6824","210430",2023,4,0,5
"6825","210430",2024,2,0,3
"6826","210440",2012,4,0,8
"6827","210440",2013,1,0,2
"6828","210440",2014,1,0,2
"6829","210440",2015,1,0,3
"6830","210440",2016,1,0,1
"6831","210440",2017,2,0,3
"6832","210440",2018,1,0,1
"6833","210440",2019,1,0,4
"6834","210440",2020,1,0,5
"6835","210440",2021,1,0,10
"6836","210440",2022,6,0,7
"6837","210440",2023,2,0,5
"6838","210440",2024,1,0,9
"6839","210450",2012,0,0,0
"6840","210450",2013,0,0,4
"6841","210450",2014,0,0,6
"6842","210450",2015,1,0,3
"6843","210450",2016,2,0,4
"6844","210450",2017,4,0,6
"6845","210450",2018,1,0,2
"6846","210450",2019,1,0,3
"6847","210450",2020,1,0,4
"6848","210450",2021,1,1,4
"6849","210450",2022,2,0,3
"6850","210450",2023,0,0,3
"6851","210450",2024,0,0,7
"6852","210455",2012,0,0,6
"6853","210455",2013,4,0,4
"6854","210455",2014,9,0,9
"6855","210455",2015,8,0,8
"6856","210455",2016,8,0,8
"6857","210455",2017,10,0,10
"6858","210455",2018,4,0,4
"6859","210455",2019,6,0,6
"6860","210455",2020,5,0,5
"6861","210455",2021,20,0,20
"6862","210455",2022,10,0,10
"6863","210455",2023,4,0,4
"6864","210455",2024,10,0,10
"6865","210460",2012,1,0,3
"6866","210460",2013,2,0,6
"6867","210460",2014,0,0,5
"6868","210460",2015,1,0,4
"6869","210460",2016,3,2,7
"6870","210460",2017,4,0,4
"6871","210460",2018,2,0,5
"6872","210460",2019,8,0,9
"6873","210460",2020,2,0,2
"6874","210460",2021,6,0,6
"6875","210460",2022,4,0,4
"6876","210460",2023,2,0,4
"6877","210460",2024,3,0,3
"6878","210462",2012,0,0,2
"6879","210462",2013,1,0,2
"6880","210462",2014,0,0,1
"6881","210462",2015,2,0,4
"6882","210462",2016,0,0,1
"6883","210462",2017,0,0,0
"6884","210462",2018,0,0,0
"6885","210462",2019,2,0,4
"6886","210462",2020,1,0,4
"6887","210462",2021,0,0,2
"6888","210462",2022,1,0,1
"6889","210462",2023,1,0,4
"6890","210462",2024,0,0,1
"6891","210465",2012,1,0,1
"6892","210465",2013,0,1,1
"6893","210465",2014,5,0,5
"6894","210465",2015,1,0,2
"6895","210465",2016,4,0,4
"6896","210465",2017,2,0,2
"6897","210465",2018,2,0,2
"6898","210465",2019,3,0,3
"6899","210465",2020,2,0,2
"6900","210465",2021,2,0,2
"6901","210465",2022,0,0,0
"6902","210465",2023,5,0,6
"6903","210465",2024,3,0,3
"6904","210467",2012,0,0,12
"6905","210467",2013,0,1,7
"6906","210467",2014,0,1,7
"6907","210467",2015,0,1,7
"6908","210467",2016,2,1,4
"6909","210467",2017,6,0,8
"6910","210467",2018,5,0,5
"6911","210467",2019,3,1,6
"6912","210467",2020,8,0,12
"6913","210467",2021,7,0,7
"6914","210467",2022,9,0,9
"6915","210467",2023,11,0,11
"6916","210467",2024,9,0,12
"6917","210470",2012,0,0,3
"6918","210470",2013,0,1,3
"6919","210470",2014,1,1,3
"6920","210470",2015,0,0,1
"6921","210470",2016,3,0,4
"6922","210470",2017,1,0,1
"6923","210470",2018,0,0,2
"6924","210470",2019,1,0,3
"6925","210470",2020,0,0,2
"6926","210470",2021,2,0,2
"6927","210470",2022,0,1,4
"6928","210470",2023,0,0,2
"6929","210470",2024,0,0,3
"6930","210480",2012,7,0,21
"6931","210480",2013,25,0,25
"6932","210480",2014,30,0,30
"6933","210480",2015,16,0,23
"6934","210480",2016,22,0,31
"6935","210480",2017,24,0,24
"6936","210480",2018,28,0,28
"6937","210480",2019,18,0,18
"6938","210480",2020,36,0,36
"6939","210480",2021,24,0,25
"6940","210480",2022,25,0,30
"6941","210480",2023,30,0,40
"6942","210480",2024,39,0,39
"6943","210490",2012,0,0,3
"6944","210490",2013,1,0,2
"6945","210490",2014,0,0,2
"6946","210490",2015,1,0,1
"6947","210490",2016,6,0,6
"6948","210490",2017,1,0,1
"6949","210490",2018,0,0,0
"6950","210490",2019,3,0,3
"6951","210490",2020,3,0,3
"6952","210490",2021,3,0,3
"6953","210490",2022,4,0,4
"6954","210490",2023,4,0,4
"6955","210490",2024,3,0,3
"6956","210500",2012,10,0,10
"6957","210500",2013,11,0,12
"6958","210500",2014,3,0,3
"6959","210500",2015,7,0,7
"6960","210500",2016,10,0,10
"6961","210500",2017,7,0,7
"6962","210500",2018,9,0,9
"6963","210500",2019,5,0,5
"6964","210500",2020,8,0,10
"6965","210500",2021,1,0,13
"6966","210500",2022,2,0,7
"6967","210500",2023,0,1,7
"6968","210500",2024,0,1,5
"6969","210510",2012,1,0,4
"6970","210510",2013,0,1,4
"6971","210510",2014,0,1,5
"6972","210510",2015,1,1,4
"6973","210510",2016,7,0,8
"6974","210510",2017,5,0,5
"6975","210510",2018,4,0,6
"6976","210510",2019,9,0,9
"6977","210510",2020,4,3,9
"6978","210510",2021,0,0,6
"6979","210510",2022,10,0,11
"6980","210510",2023,0,1,7
"6981","210510",2024,0,0,7
"6982","210515",2012,3,0,3
"6983","210515",2013,2,0,4
"6984","210515",2014,3,4,9
"6985","210515",2015,2,1,5
"6986","210515",2016,1,0,2
"6987","210515",2017,7,0,8
"6988","210515",2018,5,0,7
"6989","210515",2019,6,0,6
"6990","210515",2020,5,0,5
"6991","210515",2021,7,3,10
"6992","210515",2022,0,0,0
"6993","210515",2023,3,2,5
"6994","210515",2024,2,3,8
"6995","210520",2012,2,0,4
"6996","210520",2013,0,0,3
"6997","210520",2014,0,0,2
"6998","210520",2015,0,0,2
"6999","210520",2016,2,1,3
"7000","210520",2017,2,0,2
"7001","210520",2018,4,0,4
"7002","210520",2019,2,0,2
"7003","210520",2020,1,0,1
"7004","210520",2021,6,0,6
"7005","210520",2022,5,0,5
"7006","210520",2023,2,0,2
"7007","210520",2024,4,0,4
"7008","210530",2012,112,0,112
"7009","210530",2013,107,1,111
"7010","210530",2014,106,0,106
"7011","210530",2015,104,0,104
"7012","210530",2016,118,0,119
"7013","210530",2017,102,0,103
"7014","210530",2018,99,0,99
"7015","210530",2019,101,0,101
"7016","210530",2020,105,0,107
"7017","210530",2021,131,1,136
"7018","210530",2022,103,0,104
"7019","210530",2023,88,0,88
"7020","210530",2024,102,0,102
"7021","210535",2012,3,0,3
"7022","210535",2013,4,0,4
"7023","210535",2014,0,0,6
"7024","210535",2015,2,0,2
"7025","210535",2016,6,0,6
"7026","210535",2017,6,0,6
"7027","210535",2018,3,0,3
"7028","210535",2019,1,0,2
"7029","210535",2020,9,0,11
"7030","210535",2021,6,0,6
"7031","210535",2022,1,0,1
"7032","210535",2023,1,0,2
"7033","210535",2024,0,0,1
"7034","210540",2012,15,0,18
"7035","210540",2013,24,0,26
"7036","210540",2014,17,0,17
"7037","210540",2015,21,2,25
"7038","210540",2016,17,0,17
"7039","210540",2017,17,0,17
"7040","210540",2018,25,0,25
"7041","210540",2019,22,0,22
"7042","210540",2020,25,0,28
"7043","210540",2021,35,0,35
"7044","210540",2022,29,0,29
"7045","210540",2023,26,0,28
"7046","210540",2024,19,2,29
"7047","210542",2012,4,0,10
"7048","210542",2013,2,0,8
"7049","210542",2014,14,0,15
"7050","210542",2015,11,0,11
"7051","210542",2016,11,0,11
"7052","210542",2017,10,0,11
"7053","210542",2018,5,0,5
"7054","210542",2019,2,0,4
"7055","210542",2020,6,0,15
"7056","210542",2021,2,0,7
"7057","210542",2022,8,0,12
"7058","210542",2023,3,0,11
"7059","210542",2024,17,0,18
"7060","210545",2012,4,0,4
"7061","210545",2013,2,0,2
"7062","210545",2014,2,0,4
"7063","210545",2015,2,0,2
"7064","210545",2016,1,0,3
"7065","210545",2017,0,0,1
"7066","210545",2018,0,0,0
"7067","210545",2019,1,0,2
"7068","210545",2020,1,0,4
"7069","210545",2021,0,0,1
"7070","210545",2022,0,0,3
"7071","210545",2023,0,0,1
"7072","210545",2024,0,0,6
"7073","210547",2012,1,0,2
"7074","210547",2013,0,0,2
"7075","210547",2014,0,1,4
"7076","210547",2015,0,1,3
"7077","210547",2016,0,0,3
"7078","210547",2017,4,0,4
"7079","210547",2018,3,0,3
"7080","210547",2019,5,0,5
"7081","210547",2020,6,0,6
"7082","210547",2021,4,0,4
"7083","210547",2022,9,0,9
"7084","210547",2023,4,0,4
"7085","210547",2024,6,0,6
"7086","210550",2012,4,0,5
"7087","210550",2013,7,0,9
"7088","210550",2014,12,0,12
"7089","210550",2015,10,0,10
"7090","210550",2016,10,0,13
"7091","210550",2017,3,0,5
"7092","210550",2018,5,0,5
"7093","210550",2019,7,0,12
"7094","210550",2020,8,0,15
"7095","210550",2021,8,0,19
"7096","210550",2022,10,0,16
"7097","210550",2023,8,0,13
"7098","210550",2024,7,0,12
"7099","210560",2012,0,0,0
"7100","210560",2013,1,1,4
"7101","210560",2014,2,0,2
"7102","210560",2015,4,0,4
"7103","210560",2016,4,0,4
"7104","210560",2017,1,0,1
"7105","210560",2018,4,0,4
"7106","210560",2019,5,0,5
"7107","210560",2020,8,0,8
"7108","210560",2021,0,3,5
"7109","210560",2022,2,0,5
"7110","210560",2023,1,0,4
"7111","210560",2024,1,0,6
"7112","210565",2012,0,0,0
"7113","210565",2013,1,0,1
"7114","210565",2014,0,0,1
"7115","210565",2015,0,0,1
"7116","210565",2016,2,0,2
"7117","210565",2017,3,0,3
"7118","210565",2018,1,0,1
"7119","210565",2019,2,0,2
"7120","210565",2020,1,0,1
"7121","210565",2021,5,0,5
"7122","210565",2022,0,0,2
"7123","210565",2023,3,0,3
"7124","210565",2024,1,0,2
"7125","210570",2012,9,0,10
"7126","210570",2013,15,0,15
"7127","210570",2014,10,0,10
"7128","210570",2015,14,0,14
"7129","210570",2016,10,0,10
"7130","210570",2017,11,0,11
"7131","210570",2018,13,0,13
"7132","210570",2019,15,0,15
"7133","210570",2020,14,0,14
"7134","210570",2021,17,0,17
"7135","210570",2022,11,0,11
"7136","210570",2023,14,0,14
"7137","210570",2024,22,0,22
"7138","210580",2012,0,0,6
"7139","210580",2013,0,1,2
"7140","210580",2014,0,1,1
"7141","210580",2015,0,0,2
"7142","210580",2016,1,0,4
"7143","210580",2017,2,0,2
"7144","210580",2018,1,0,3
"7145","210580",2019,4,0,5
"7146","210580",2020,1,0,1
"7147","210580",2021,1,0,1
"7148","210580",2022,0,0,0
"7149","210580",2023,0,1,3
"7150","210580",2024,1,0,3
"7151","210590",2012,0,0,5
"7152","210590",2013,0,0,4
"7153","210590",2014,0,0,1
"7154","210590",2015,0,1,7
"7155","210590",2016,1,1,2
"7156","210590",2017,3,0,3
"7157","210590",2018,3,0,3
"7158","210590",2019,5,0,5
"7159","210590",2020,2,0,6
"7160","210590",2021,7,0,7
"7161","210590",2022,5,0,5
"7162","210590",2023,3,0,3
"7163","210590",2024,3,0,3
"7164","210592",2012,0,0,0
"7165","210592",2013,1,0,1
"7166","210592",2014,1,0,1
"7167","210592",2015,4,0,4
"7168","210592",2016,0,0,1
"7169","210592",2017,2,0,2
"7170","210592",2018,2,0,2
"7171","210592",2019,3,0,3
"7172","210592",2020,4,0,4
"7173","210592",2021,2,0,2
"7174","210592",2022,2,0,2
"7175","210592",2023,0,0,0
"7176","210592",2024,1,0,2
"7177","210594",2012,0,0,7
"7178","210594",2013,1,0,3
"7179","210594",2014,0,1,3
"7180","210594",2015,0,0,1
"7181","210594",2016,1,0,4
"7182","210594",2017,4,0,4
"7183","210594",2018,8,0,8
"7184","210594",2019,3,0,3
"7185","210594",2020,2,0,3
"7186","210594",2021,2,0,7
"7187","210594",2022,4,0,4
"7188","210594",2023,6,0,6
"7189","210594",2024,2,0,2
"7190","210596",2012,0,0,5
"7191","210596",2013,1,1,5
"7192","210596",2014,0,0,1
"7193","210596",2015,0,0,3
"7194","210596",2016,0,0,1
"7195","210596",2017,1,0,1
"7196","210596",2018,1,0,1
"7197","210596",2019,6,0,6
"7198","210596",2020,2,0,2
"7199","210596",2021,12,0,12
"7200","210596",2022,3,0,3
"7201","210596",2023,6,0,6
"7202","210596",2024,2,0,2
"7203","210598",2012,0,0,0
"7204","210598",2013,1,0,1
"7205","210598",2014,3,0,3
"7206","210598",2015,0,0,0
"7207","210598",2016,1,1,2
"7208","210598",2017,1,0,1
"7209","210598",2018,1,0,2
"7210","210598",2019,3,0,3
"7211","210598",2020,5,0,5
"7212","210598",2021,0,0,0
"7213","210598",2022,0,0,0
"7214","210598",2023,4,0,4
"7215","210598",2024,1,0,1
"7216","210600",2012,0,1,3
"7217","210600",2013,1,0,4
"7218","210600",2014,0,0,5
"7219","210600",2015,0,1,5
"7220","210600",2016,0,0,5
"7221","210600",2017,4,0,4
"7222","210600",2018,2,0,3
"7223","210600",2019,4,1,6
"7224","210600",2020,0,1,5
"7225","210600",2021,1,0,4
"7226","210600",2022,1,0,5
"7227","210600",2023,0,0,6
"7228","210600",2024,0,0,6
"7229","210610",2012,6,0,6
"7230","210610",2013,2,0,2
"7231","210610",2014,1,0,1
"7232","210610",2015,0,0,3
"7233","210610",2016,2,0,2
"7234","210610",2017,6,0,6
"7235","210610",2018,5,0,5
"7236","210610",2019,4,0,4
"7237","210610",2020,1,0,1
"7238","210610",2021,1,0,1
"7239","210610",2022,2,0,2
"7240","210610",2023,4,0,4
"7241","210610",2024,2,0,2
"7242","210620",2012,0,0,0
"7243","210620",2013,0,0,0
"7244","210620",2014,0,0,1
"7245","210620",2015,1,0,5
"7246","210620",2016,0,0,1
"7247","210620",2017,0,0,1
"7248","210620",2018,1,0,3
"7249","210620",2019,2,0,3
"7250","210620",2020,0,2,5
"7251","210620",2021,0,0,2
"7252","210620",2022,0,0,1
"7253","210620",2023,0,0,3
"7254","210620",2024,1,0,3
"7255","210630",2012,0,0,7
"7256","210630",2013,0,0,5
"7257","210630",2014,0,0,5
"7258","210630",2015,3,0,4
"7259","210630",2016,3,0,3
"7260","210630",2017,3,0,3
"7261","210630",2018,2,0,2
"7262","210630",2019,3,0,3
"7263","210630",2020,3,0,3
"7264","210630",2021,3,0,3
"7265","210630",2022,2,0,2
"7266","210630",2023,4,0,4
"7267","210630",2024,1,0,1
"7268","210632",2012,1,0,7
"7269","210632",2013,5,1,6
"7270","210632",2014,3,0,5
"7271","210632",2015,2,0,6
"7272","210632",2016,0,0,4
"7273","210632",2017,8,0,8
"7274","210632",2018,6,0,7
"7275","210632",2019,7,0,8
"7276","210632",2020,5,0,5
"7277","210632",2021,5,0,5
"7278","210632",2022,1,0,10
"7279","210632",2023,4,0,6
"7280","210632",2024,8,0,8
"7281","210635",2012,0,0,1
"7282","210635",2013,0,1,3
"7283","210635",2014,0,1,1
"7284","210635",2015,0,0,3
"7285","210635",2016,1,1,2
"7286","210635",2017,2,0,2
"7287","210635",2018,2,0,3
"7288","210635",2019,1,0,1
"7289","210635",2020,1,0,3
"7290","210635",2021,1,0,1
"7291","210635",2022,2,0,3
"7292","210635",2023,0,0,0
"7293","210635",2024,0,0,4
"7294","210637",2012,2,0,2
"7295","210637",2013,4,0,4
"7296","210637",2014,0,0,2
"7297","210637",2015,0,0,4
"7298","210637",2016,2,0,3
"7299","210637",2017,3,0,4
"7300","210637",2018,2,0,3
"7301","210637",2019,1,0,1
"7302","210637",2020,0,1,5
"7303","210637",2021,0,0,2
"7304","210637",2022,0,0,3
"7305","210637",2023,0,1,3
"7306","210637",2024,1,0,7
"7307","210640",2012,2,0,2
"7308","210640",2013,1,0,4
"7309","210640",2014,0,1,2
"7310","210640",2015,1,0,2
"7311","210640",2016,2,0,2
"7312","210640",2017,7,0,7
"7313","210640",2018,4,0,4
"7314","210640",2019,2,0,2
"7315","210640",2020,10,0,10
"7316","210640",2021,9,0,9
"7317","210640",2022,5,0,5
"7318","210640",2023,0,0,0
"7319","210640",2024,3,0,8
"7320","210650",2012,0,0,4
"7321","210650",2013,0,0,4
"7322","210650",2014,0,0,5
"7323","210650",2015,0,0,3
"7324","210650",2016,3,0,5
"7325","210650",2017,9,0,9
"7326","210650",2018,12,0,13
"7327","210650",2019,9,0,9
"7328","210650",2020,4,0,4
"7329","210650",2021,6,0,6
"7330","210650",2022,8,0,8
"7331","210650",2023,6,0,6
"7332","210650",2024,1,0,17
"7333","210660",2012,6,0,6
"7334","210660",2013,2,0,10
"7335","210660",2014,1,0,7
"7336","210660",2015,0,0,4
"7337","210660",2016,1,0,5
"7338","210660",2017,9,0,9
"7339","210660",2018,6,0,6
"7340","210660",2019,10,0,10
"7341","210660",2020,12,0,14
"7342","210660",2021,11,0,11
"7343","210660",2022,5,0,5
"7344","210660",2023,9,0,9
"7345","210660",2024,12,0,12
"7346","210663",2012,2,0,2
"7347","210663",2013,1,0,1
"7348","210663",2014,0,0,2
"7349","210663",2015,2,1,4
"7350","210663",2016,2,0,2
"7351","210663",2017,2,0,2
"7352","210663",2018,5,0,5
"7353","210663",2019,2,0,2
"7354","210663",2020,6,0,6
"7355","210663",2021,2,0,2
"7356","210663",2022,3,0,3
"7357","210663",2023,4,0,4
"7358","210663",2024,4,0,4
"7359","210667",2012,0,0,1
"7360","210667",2013,0,0,0
"7361","210667",2014,0,0,1
"7362","210667",2015,0,0,1
"7363","210667",2016,0,0,0
"7364","210667",2017,3,0,3
"7365","210667",2018,0,0,0
"7366","210667",2019,1,0,2
"7367","210667",2020,2,0,2
"7368","210667",2021,4,0,4
"7369","210667",2022,3,0,3
"7370","210667",2023,3,0,3
"7371","210667",2024,0,0,0
"7372","210670",2012,1,0,9
"7373","210670",2013,0,0,5
"7374","210670",2014,0,0,3
"7375","210670",2015,0,0,2
"7376","210670",2016,1,0,1
"7377","210670",2017,7,0,7
"7378","210670",2018,5,0,11
"7379","210670",2019,1,0,2
"7380","210670",2020,7,0,7
"7381","210670",2021,3,0,3
"7382","210670",2022,4,0,4
"7383","210670",2023,4,0,4
"7384","210670",2024,1,0,1
"7385","210675",2012,5,1,9
"7386","210675",2013,3,0,5
"7387","210675",2014,0,0,4
"7388","210675",2015,0,1,6
"7389","210675",2016,10,0,10
"7390","210675",2017,6,0,6
"7391","210675",2018,7,0,7
"7392","210675",2019,7,0,7
"7393","210675",2020,10,0,10
"7394","210675",2021,9,0,9
"7395","210675",2022,7,0,7
"7396","210675",2023,9,0,10
"7397","210675",2024,3,0,3
"7398","210680",2012,0,0,2
"7399","210680",2013,0,0,1
"7400","210680",2014,0,0,3
"7401","210680",2015,0,1,3
"7402","210680",2016,4,0,4
"7403","210680",2017,4,0,4
"7404","210680",2018,3,0,3
"7405","210680",2019,6,0,7
"7406","210680",2020,3,0,3
"7407","210680",2021,3,0,5
"7408","210680",2022,5,0,5
"7409","210680",2023,3,0,3
"7410","210680",2024,4,0,4
"7411","210690",2012,9,0,11
"7412","210690",2013,10,0,14
"7413","210690",2014,3,0,8
"7414","210690",2015,14,0,14
"7415","210690",2016,12,0,15
"7416","210690",2017,11,0,11
"7417","210690",2018,13,0,13
"7418","210690",2019,7,1,8
"7419","210690",2020,8,0,8
"7420","210690",2021,14,0,14
"7421","210690",2022,9,0,9
"7422","210690",2023,8,0,8
"7423","210690",2024,10,0,10
"7424","210700",2012,0,0,2
"7425","210700",2013,1,0,1
"7426","210700",2014,1,0,4
"7427","210700",2015,3,0,4
"7428","210700",2016,4,0,4
"7429","210700",2017,4,0,4
"7430","210700",2018,1,0,1
"7431","210700",2019,3,0,3
"7432","210700",2020,3,0,3
"7433","210700",2021,6,0,7
"7434","210700",2022,5,0,5
"7435","210700",2023,4,0,4
"7436","210700",2024,1,0,1
"7437","210710",2012,0,1,4
"7438","210710",2013,0,1,3
"7439","210710",2014,1,0,2
"7440","210710",2015,0,3,7
"7441","210710",2016,0,1,4
"7442","210710",2017,5,0,6
"7443","210710",2018,2,0,5
"7444","210710",2019,1,0,2
"7445","210710",2020,0,0,4
"7446","210710",2021,0,2,4
"7447","210710",2022,0,1,2
"7448","210710",2023,0,3,8
"7449","210710",2024,0,0,6
"7450","210720",2012,1,0,3
"7451","210720",2013,0,0,1
"7452","210720",2014,4,0,4
"7453","210720",2015,5,0,5
"7454","210720",2016,4,0,4
"7455","210720",2017,4,0,4
"7456","210720",2018,5,0,5
"7457","210720",2019,1,0,1
"7458","210720",2020,1,0,1
"7459","210720",2021,1,0,1
"7460","210720",2022,6,0,6
"7461","210720",2023,0,0,5
"7462","210720",2024,0,1,5
"7463","210725",2012,0,0,0
"7464","210725",2013,0,0,0
"7465","210725",2014,0,0,3
"7466","210725",2015,0,0,1
"7467","210725",2016,0,0,1
"7468","210725",2017,2,0,2
"7469","210725",2018,0,0,0
"7470","210725",2019,2,0,2
"7471","210725",2020,1,0,1
"7472","210725",2021,0,0,0
"7473","210725",2022,0,0,1
"7474","210725",2023,5,0,5
"7475","210725",2024,1,0,1
"7476","210730",2012,0,0,1
"7477","210730",2013,1,0,1
"7478","210730",2014,0,0,0
"7479","210730",2015,0,0,0
"7480","210730",2016,0,0,1
"7481","210730",2017,0,0,0
"7482","210730",2018,1,0,1
"7483","210730",2019,0,0,0
"7484","210730",2020,0,0,0
"7485","210730",2021,0,0,3
"7486","210730",2022,0,0,0
"7487","210730",2023,0,0,1
